order number,date,meat,cheese,sides,toppings,sauce
27-40,2024-10-27,Grilled Chicken,MIX,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs",Ranch
27-42,2024-10-27,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Buffalo"
27-43,2024-10-27,Grilled Chicken,Cheddar,NA,"Parmesan, Onions, Broccoli",Buffalo
27-45,2024-10-27,"Brisket, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, BBQ, Buffalo, Hot Honey, Pesto, Ranch"
27-44,2024-10-27,Grilled Chicken,MIX,NA,"Breadcrumbs, Jalapenos, Parmesan, Mushrooms","Hot Honey, Garlic Parmesan"
27-46,2024-10-27,Grilled Chicken,Cheddar,NA,"Tomatoes, Pineapple, Corn, Jalapenos, Onions, Breadcrumbs","Pesto, Ranch"
27-47,2024-10-27,Brisket,MIX,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs",BBQ
27-48,2024-10-27,Grilled Chicken,Cheddar,NA,"Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",NA
27-49,2024-10-27,NA,MIX,NA,"Parmesan, Breadcrumbs","Hot Honey, Buffalo"
27-50,2024-10-27,Bacon,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Mushrooms","Hot Honey, Buffalo"
27-51,2024-10-27,Grilled Chicken,MIX,NA,"Tomatoes, Breadcrumbs, Parmesan","Garlic Parmesan, Pesto"
27-53,2024-10-27,"Pulled Pork, Brisket, Bacon",Pepper Jack,NA,"Bell Peppers, Corn, Jalapenos, Breadcrumbs, Onions",BBQ
27-54,2024-10-27,"Pulled Pork, Bacon",Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Hot Honey, Ranch"
27-58,2024-10-27,"Grilled Chicken, Bacon",Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms",NA
27-55,2024-10-27,"Brisket, Bacon","Cheddar Mac, Alfredo, Melted Cheddar, Cheddar",Garlic Bread,"Tomatoes, Jalapenos, Breadcrumbs, Onions, Mushrooms","Buffalo, Ranch, BBQ"
27-57,2024-10-27,NA,Cheddar,NA,Pineapple,NA
27-56,2024-10-27,Grilled Chicken,Alfredo,NA,Mushrooms,NA
27-60,2024-10-27,"Pulled Pork, Bacon, Brisket","Pepper Jack, Cheddar",NA,"Breadcrumbs, Parmesan, Onions","Pesto, Buffalo"
27-59,2024-10-27,Bacon,MIX,NA,"Breadcrumbs, Mushrooms",Ranch
27-64,2024-10-27,Brisket,Cheddar,"Cheesy Garlic Bread, Lays Barbecue","Corn, Breadcrumbs, Pineapple, Onions",BBQ
27-63,2024-10-27,NA,Cheddar,NA,Parmesan,Garlic Parmesan
27-61,2024-10-27,Bacon,Alfredo,NA,"Tomatoes, Parmesan, Bell Peppers, Onions, Mushrooms, Broccoli",Pesto
27-65,2024-10-27,NA,Cheddar,NA,Broccoli,Ranch
27-62,2024-10-27,"Ham, Pulled Pork, Brisket","MIX, Cheddar",NA,"Corn, Parmesan, Breadcrumbs, Broccoli","Garlic Parmesan, Buffalo"
27-68,2024-10-27,NA,Cheddar,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
27-67,2024-10-27,NA,Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Bell Peppers",NA
27-69,2024-10-27,NA,Pepper Jack,NA,"Tomatoes, Pineapple, Parmesan, Jalapenos, Breadcrumbs","Hot Honey, Garlic Parmesan, Ranch"
27-66,2024-10-27,Grilled Chicken,Alfredo,Garlic Bread,"Parmesan, Broccoli",NA
27-70,2024-10-27,Grilled Chicken,Pepper Jack,Cheesecake,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms",Garlic Parmesan
27-71,2024-10-27,Bacon,"Pepper Jack Mac, Melted Pepper Jack",Cheesecake,NA,NA
27-72,2024-10-27,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions, Bell Peppers",Garlic Parmesan
27-73,2024-10-27,NA,Melted Cheddar,Garlic Bread,NA,NA
27-74,2024-10-27,Brisket,Alfredo,Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Ranch"
27-75,2024-10-27,Brisket,MIX,Garlic Bread,"Breadcrumbs, Mushrooms, Parmesan, Onions",Garlic Parmesan
27-76,2024-10-27,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms",Garlic Parmesan
27-77,2024-10-27,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan, Onions",BBQ
27-78,2024-10-27,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers",Garlic Parmesan
27-79,2024-10-27,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
27-80,2024-10-27,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
27-82,2024-10-27,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
27-83,2024-10-27,NA,Pepper Jack,Cheesecake,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Pesto, Ranch"
27-88,2024-10-27,Grilled Chicken,Pepper Jack,Garlic Bread,"Tomatoes, Parmesan, Pineapple, Jalapenos, Onions, Breadcrumbs","Hot Honey, BBQ, Buffalo"
27-87,2024-10-27,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
27-86,2024-10-27,Brisket,MIX,NA,NA,"Garlic Parmesan, Buffalo"
27-84,2024-10-27,"Pulled Pork, Brisket, Bacon","Cheddar, MIX",Any Bag Of Chips,"Mushrooms, Parmesan, Breadcrumbs","Hot Honey, Garlic Parmesan"
27-85,2024-10-27,Pulled Pork,Cheddar,NA,NA,Buffalo
27-90,2024-10-27,NA,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Corn, Jalapenos, Breadcrumbs, Mushrooms",Pesto
27-91,2024-10-27,Bacon,Melted Parm,NA,"Jalapenos, Mushrooms",Hot Honey
27-93,2024-10-27,NA,Alfredo,Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Broccoli",Buffalo
27-94,2024-10-27,Grilled Chicken,MIX,NA,Parmesan,Garlic Parmesan
27-95,2024-10-27,Grilled Chicken,MIX,Cheesy Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Parmesan","Garlic Parmesan, Pesto, Ranch"
27-96,2024-10-27,"Brisket, Bacon",Cheddar,NA,Parmesan,Ranch
27-97,2024-10-27,"Ham, Brisket",Cheddar,"Garlic Bread, Any Bag Of Chips","Tomatoes, Pineapple, Corn, Jalapenos, Breadcrumbs, Onions",BBQ
27-98,2024-10-27,NA,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
27-99,2024-10-27,NA,Alfredo,NA,"Parmesan, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, BBQ, Buffalo"
27-100,2024-10-27,"Pulled Pork, Brisket","Pepper Jack, Melted Parm",Cheesy Garlic Bread,"Tomatoes, Parmesan, Pineapple, Bell Peppers, Corn, Breadcrumbs, Onions, Mushrooms, Broccoli","Garlic Parmesan, Ranch"
27-103,2024-10-27,NA,Cheddar,NA,"Tomatoes, Bell Peppers",NA
27-102,2024-10-27,"Grilled Chicken, Bacon",MIX,NA,"Jalapenos, Parmesan, Breadcrumbs",Garlic Parmesan
27-101,2024-10-27,"Grilled Chicken, Bacon",MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
27-104,2024-10-27,NA,Alfredo,NA,"Breadcrumbs, Mushrooms, Parmesan, Onions","Hot Honey, Garlic Parmesan"
27-105,2024-10-27,NA,MIX,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
27-106,2024-10-27,NA,MIX,NA,"Parmesan, Breadcrumbs",Buffalo
27-111,2024-10-27,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,Garlic Parmesan
27-108,2024-10-27,NA,Pepper Jack,NA,"Tomatoes, Corn, Breadcrumbs, Parmesan",Garlic Parmesan
27-112,2024-10-27,"Brisket, Grilled Chicken",Pepper Jack,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie, Cheesecake","Jalapenos, Breadcrumbs, Broccoli","Hot Honey, BBQ, Buffalo, Ranch"
27-113,2024-10-27,Pulled Pork,Alfredo,Garlic Bread,"Tomatoes, Bell Peppers, Corn, Onions, Broccoli",Ranch
27-109,2024-10-27,"Ham, Bacon",Cheddar,NA,"Breadcrumbs, Pineapple","Garlic Parmesan, Buffalo"
27-114,2024-10-27,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs","Hot Honey, Pesto"
27-115,2024-10-27,Brisket,"Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Parmesan, Breadcrumbs",BBQ
27-116,2024-10-27,NA,NA,Garlic Bread,NA,NA
27-118,2024-10-27,Brisket,Cheddar,Garlic Bread,Breadcrumbs,BBQ
27-117,2024-10-27,NA,Melted Parm,Cheesy Garlic Bread,Tomatoes,Pesto
27-119,2024-10-27,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Onions, Pineapple",BBQ
27-120,2024-10-27,"Grilled Chicken, Bacon","Cheddar, MIX",NA,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs","Pesto, BBQ"
27-123,2024-10-27,Grilled Chicken,Cheddar,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms, Broccoli",Hot Honey
27-124,2024-10-27,Brisket,Alfredo,Garlic Bread,NA,BBQ
27-122,2024-10-27,Grilled Chicken,MIX,NA,"Tomatoes, Pineapple, Parmesan","Pesto, Ranch"
27-121,2024-10-27,Grilled Chicken,MIX,NA,"Tomatoes, Parmesan, Bell Peppers",Pesto
27-125,2024-10-27,NA,MIX,NA,"Parmesan, Pineapple, Bell Peppers, Corn, Jalapenos, Onions, Broccoli","Pesto, Ranch"
27-126,2024-10-27,"Brisket, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Mushrooms, Broccoli","Hot Honey, Ranch"
27-127,2024-10-27,NA,Cheddar,Garlic Bread,Parmesan,NA
27-129,2024-10-27,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs, Broccoli",BBQ
27-128,2024-10-27,Grilled Chicken,Cheddar,NA,Parmesan,NA
27-130,2024-10-27,Brisket,Cheddar,NA,"Tomatoes, Breadcrumbs, Parmesan, Broccoli",Ranch
27-131,2024-10-27,"Pulled Pork, Brisket, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan, Onions","BBQ, Buffalo, Ranch"
27-132,2024-10-27,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli",Pesto
27-134,2024-10-27,"Bacon, Grilled Chicken","MIX, Cheddar",NA,"Parmesan, Breadcrumbs, Broccoli",NA
28-4,2024-10-28,Grilled Chicken,Cheddar,Doritos,Jalapenos,Buffalo
28-3,2024-10-28,NA,Alfredo,NA,"Tomatoes, Corn, Breadcrumbs, Broccoli",Pesto
28-5,2024-10-28,Bacon,Cheddar,Cheesecake,Breadcrumbs,BBQ
28-6,2024-10-28,Grilled Chicken,Alfredo,NA,Mushrooms,Garlic Parmesan
28-7,2024-10-28,Brisket,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, BBQ"
28-12,2024-10-28,"Bacon, Grilled Chicken","Cheddar Mac, Melted Cheddar, Cheddar","Cheesy Garlic Bread, Cheesecake, Cheetos",Parmesan,Garlic Parmesan
28-9,2024-10-28,Brisket,Melted Cheddar,NA,"Jalapenos, Parmesan, Onions",Hot Honey
28-10,2024-10-28,Pulled Pork,MIX,NA,"Breadcrumbs, Corn, Onions, Parmesan",BBQ
28-11,2024-10-28,Bacon,MIX,Any Bag Of Chips,"Breadcrumbs, Parmesan, Onions",Garlic Parmesan
28-14,2024-10-28,Bacon,Cheddar,NA,NA,NA
28-13,2024-10-28,"Ham, Grilled Chicken",Alfredo,NA,"Tomatoes, Parmesan, Onions, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
28-15,2024-10-28,Brisket,Pepper Jack,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms","Hot Honey, BBQ"
28-16,2024-10-28,Grilled Chicken,Cheddar,NA,Parmesan,Garlic Parmesan
28-17,2024-10-28,Grilled Chicken,MIX,Garlic Bread,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli","Hot Honey, Pesto"
28-18,2024-10-28,Grilled Chicken,Alfredo,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",Pesto
28-19,2024-10-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Jalapenos, Onions",Pesto
28-20,2024-10-28,NA,Pepper Jack,Garlic Bread,"Tomatoes, Parmesan, Corn, Jalapenos, Onions",NA
28-21,2024-10-28,NA,Cheddar,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs","Garlic Parmesan, Pesto, Ranch"
28-22,2024-10-28,NA,Alfredo,Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions, Broccoli",Buffalo
28-25,2024-10-28,Grilled Chicken,Cheddar,NA,NA,NA
28-24,2024-10-28,"Pulled Pork, Bacon","MIX, Cheddar",NA,"Mushrooms, Parmesan, Breadcrumbs","Ranch, Buffalo"
28-27,2024-10-28,Bacon,Cheddar,NA,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
28-29,2024-10-28,Grilled Chicken,Alfredo,NA,"Parmesan, Tomatoes, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms",Buffalo
28-26,2024-10-28,Brisket,MIX,NA,"Tomatoes, Parmesan, Pineapple, Bell Peppers, Onions, Breadcrumbs","Garlic Parmesan, BBQ"
28-23,2024-10-28,Brisket,MIX,NA,"Corn, Pineapple, Parmesan, Broccoli",NA
28-1,2024-10-28,NA,Alfredo,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Broccoli","Garlic Parmesan, Pesto"
28-30,2024-10-28,Brisket,Cheddar,NA,"Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",BBQ
28-31,2024-10-28,Brisket,Pepper Jack,NA,"Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli",Buffalo
28-32,2024-10-28,Grilled Chicken,Cheddar,Garlic Bread,"Tomatoes, Corn, Breadcrumbs",BBQ
28-35,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
28-33,2024-10-28,"Brisket, Bacon",MIX,Garlic Bread,"Tomatoes, Corn, Breadcrumbs, Parmesan","Garlic Parmesan, Ranch"
28-34,2024-10-28,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers, Corn, Mushrooms","BBQ, Ranch"
28-37,2024-10-28,Brisket,Pepper Jack,Doritos,Parmesan,Buffalo
28-36,2024-10-28,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Mushrooms, Parmesan, Onions",Pesto
28-38,2024-10-28,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Breadcrumbs, Mushrooms, Parmesan, Onions",Garlic Parmesan
28-39,2024-10-28,Brisket,Pepper Jack,NA,"Jalapenos, Parmesan, Bell Peppers",BBQ
28-40,2024-10-28,Grilled Chicken,Pepper Jack,NA,"Onions, Bell Peppers",Buffalo
28-41,2024-10-28,Pulled Pork,Pepper Jack,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs","Pesto, BBQ, Ranch"
28-42,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Corn, Jalapenos, Onions, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
28-45,2024-10-28,Brisket,Cheddar,Garlic Bread,Parmesan,NA
28-44,2024-10-28,Grilled Chicken,Cheddar,NA,"Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Mushrooms, Broccoli",Garlic Parmesan
28-43,2024-10-28,Grilled Chicken,Alfredo,NA,"Pineapple, Corn, Onions, Mushrooms, Broccoli","Pesto, BBQ"
28-46,2024-10-28,NA,Cheddar,Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Breadcrumbs, Broccoli",Pesto
28-47,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Mushrooms","Hot Honey, Garlic Parmesan, BBQ, Buffalo"
28-48,2024-10-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Broccoli",Garlic Parmesan
28-49,2024-10-28,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Corn, Breadcrumbs, Broccoli",Garlic Parmesan
28-50,2024-10-28,NA,Melted Cheddar,NA,Parmesan,Garlic Parmesan
28-51,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Bell Peppers",Garlic Parmesan
28-52,2024-10-28,Bacon,Cheddar,NA,Breadcrumbs,Hot Honey
28-53,2024-10-28,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Jalapenos, Mushrooms","Ranch, Buffalo"
28-54,2024-10-28,Brisket,Pepper Jack,NA,"Jalapenos, Parmesan, Breadcrumbs","Garlic Parmesan, Ranch, Buffalo"
28-56,2024-10-28,Grilled Chicken,"Pepper Jack, Cheddar Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Ranch, Buffalo"
28-58,2024-10-28,Pulled Pork,Cheddar,NA,"Jalapenos, Corn, Parmesan",Garlic Parmesan
28-59,2024-10-28,"Pulled Pork, Brisket",Alfredo,NA,"Parmesan, Breadcrumbs","Garlic Parmesan, BBQ"
28-62,2024-10-28,Bacon,MIX,NA,"Parmesan, Bell Peppers, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto"
28-61,2024-10-28,Pulled Pork,MIX,NA,"Jalapenos, Onions, Bell Peppers, Broccoli",NA
28-63,2024-10-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Mushrooms","Garlic Parmesan, BBQ"
28-65,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
28-67,2024-10-28,"Brisket, Bacon","Cheddar, MIX",Garlic Bread,"Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
28-68,2024-10-28,"Brisket, Bacon",MIX,Garlic Bread,Parmesan,BBQ
28-69,2024-10-28,Brisket,MIX,Large Chocolate Chunk Cookie,"Parmesan, Breadcrumbs",BBQ
28-70,2024-10-28,Brisket,Pepper Jack,Garlic Bread,"Parmesan, Breadcrumbs",NA
28-71,2024-10-28,Grilled Chicken,"Melted Pepper Jack, Cheddar",NA,"Jalapenos, Onions, Mushrooms",Ranch
28-73,2024-10-28,NA,MIX,NA,"Breadcrumbs, Parmesan, Mushrooms, Bell Peppers",Garlic Parmesan
28-72,2024-10-28,NA,MIX,NA,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Onions","Hot Honey, Garlic Parmesan, Ranch"
28-76,2024-10-28,NA,Alfredo,Garlic Bread,"Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan, Pesto"
28-75,2024-10-28,Bacon,Alfredo,NA,"Tomatoes, Parmesan, Corn, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
28-74,2024-10-28,Brisket,Cheddar,NA,"Corn, Breadcrumbs, Parmesan, Broccoli",Buffalo
28-77,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms",BBQ
28-79,2024-10-28,"Brisket, Bacon","Pepper Jack Mac, Melted Pepper Jack",Garlic Bread,"Corn, Onions",BBQ
28-78,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Garlic Parmesan, Pesto, Ranch"
28-80,2024-10-28,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
28-83,2024-10-28,"Brisket, Bacon",MIX,NA,Parmesan,"Garlic Parmesan, BBQ, Ranch"
28-82,2024-10-28,"Pulled Pork, Brisket",MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Breadcrumbs, Onions","Hot Honey, Garlic Parmesan, Ranch"
28-84,2024-10-28,"Brisket, Grilled Chicken",Cheddar,"Cheesy Garlic Bread, Doritos","Jalapenos, Corn, Breadcrumbs, Parmesan","Hot Honey, BBQ"
28-85,2024-10-28,"Ham, Brisket, Grilled Chicken",Alfredo,NA,"Breadcrumbs, Parmesan, Mushrooms",Garlic Parmesan
28-86,2024-10-28,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Mushrooms","Ranch, Buffalo"
28-87,2024-10-28,Brisket,Pepper Jack,NA,"Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli",Buffalo
28-89,2024-10-28,Bacon,"Cheddar, MIX",NA,"Corn, Breadcrumbs, Parmesan, Broccoli",Pesto
28-91,2024-10-28,Bacon,"Pepper Jack, Melted Pepper Jack",NA,"Corn, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
28-90,2024-10-28,NA,Pepper Jack,Garlic Bread,"Tomatoes, Corn, Onions, Breadcrumbs",Garlic Parmesan
28-92,2024-10-28,Brisket,MIX,NA,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Broccoli",BBQ
28-93,2024-10-28,Brisket,Cheddar,NA,"Tomatoes, Bell Peppers",Pesto
28-94,2024-10-28,Grilled Chicken,MIX,NA,Parmesan,"Garlic Parmesan, Pesto"
28-95,2024-10-28,Brisket,MIX,NA,"Tomatoes, Parmesan, Bell Peppers, Jalapenos, Onions, Breadcrumbs, Mushrooms",Garlic Parmesan
28-96,2024-10-28,Brisket,"Alfredo Mac, Melted Cheddar",NA,Jalapenos,Ranch
28-97,2024-10-28,Grilled Chicken,Melted Pepper Jack,NA,NA,Pesto
28-98,2024-10-28,Brisket,MIX,NA,"Parmesan, Breadcrumbs","Hot Honey, Garlic Parmesan"
28-101,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli","Garlic Parmesan, Pesto"
28-99,2024-10-28,Grilled Chicken,Alfredo,NA,"Corn, Mushrooms, Broccoli",NA
28-100,2024-10-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Hot Honey
28-102,2024-10-28,NA,MIX,NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli","Garlic Parmesan, Buffalo"
28-103,2024-10-28,"Brisket, Bacon",Cheddar,"Cheesy Garlic Bread, Garlic Bread","Corn, Breadcrumbs",BBQ
28-104,2024-10-28,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
28-106,2024-10-28,Brisket,MIX,Cheesecake,Breadcrumbs,"BBQ, Ranch"
28-108,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,Broccoli,NA
28-105,2024-10-28,Brisket,MIX,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Parmesan",Ranch
28-107,2024-10-28,"Pulled Pork, Brisket",Cheddar,Cheesecake,"Jalapenos, Parmesan, Onions, Broccoli",Hot Honey
28-110,2024-10-28,"Ham, Brisket",Cheddar,NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli",BBQ
28-109,2024-10-28,Bacon,Pepper Jack,Cheesy Garlic Bread,Parmesan,NA
28-112,2024-10-28,Brisket,MIX,NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Garlic Parmesan, Pesto, Ranch"
28-113,2024-10-28,NA,MIX,NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Jalapenos, Breadcrumbs, Mushrooms, Broccoli","Pesto, Ranch, Buffalo"
28-115,2024-10-28,NA,MIX,NA,"Parmesan, Bell Peppers, Jalapenos, Breadcrumbs, Broccoli",Hot Honey
28-117,2024-10-28,Brisket,Cheddar,NA,Corn,Buffalo
28-120,2024-10-28,NA,MIX,NA,Breadcrumbs,Hot Honey
28-122,2024-10-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs",Hot Honey
28-123,2024-10-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Garlic Parmesan, Pesto"
28-121,2024-10-28,"Pulled Pork, Brisket, Bacon",Cheddar,NA,"Tomatoes, Parmesan, Breadcrumbs","Hot Honey, Pesto, Garlic Parmesan"
28-125,2024-10-28,NA,Cheddar,NA,"Jalapenos, Corn, Onions, Parmesan","Garlic Parmesan, Ranch"
28-128,2024-10-28,"Brisket, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Onions","BBQ, Buffalo, Ranch"
28-127,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Mushrooms, Corn, Onions","Hot Honey, Pesto"
28-126,2024-10-28,Bacon,Cheddar,Garlic Bread,Mushrooms,NA
28-129,2024-10-28,"Brisket, Bacon",Cheddar,NA,"Tomatoes, Onions, Parmesan, Pineapple",Garlic Parmesan
28-130,2024-10-28,"Ham, Bacon",Cheddar,Cheesy Garlic Bread,"Tomatoes, Parmesan, Bell Peppers, Corn, Onions, Breadcrumbs, Mushrooms, Broccoli","Hot Honey, Ranch"
28-131,2024-10-28,"Brisket, Grilled Chicken",Cheddar,NA,"Corn, Onions",BBQ
28-132,2024-10-28,Pulled Pork,"Melted Parm, Alfredo Mac",Large Chocolate Chunk Cookie,Parmesan,BBQ
28-133,2024-10-28,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs",BBQ
28-135,2024-10-28,Brisket,MIX,NA,"Breadcrumbs, Onions, Bell Peppers","Hot Honey, BBQ"
28-136,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Pineapple, Parmesan, Bell Peppers, Corn, Jalapenos, Onions, Breadcrumbs, Broccoli","Hot Honey, Pesto"
28-137,2024-10-28,Bacon,Cheddar,Any Bag Of Chips,Parmesan,NA
28-138,2024-10-28,Bacon,Cheddar,Cheesy Garlic Bread,"Tomatoes, Breadcrumbs, Parmesan",BBQ
28-139,2024-10-28,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli",Garlic Parmesan
28-140,2024-10-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Breadcrumbs, Parmesan, Bell Peppers",Garlic Parmesan
28-134,2024-10-28,NA,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
28-149,2024-10-28,Brisket,Cheddar,Large Chocolate Chunk Cookie,"Tomatoes, Parmesan, Pineapple, Bell Peppers, Onions, Breadcrumbs",Garlic Parmesan
28-148,2024-10-28,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan, Onions, Bell Peppers",Garlic Parmesan
28-145,2024-10-28,Grilled Chicken,Cheddar,NA,"Mushrooms, Parmesan, Onions","Ranch, Buffalo"
