order number,date,meat,cheese,sides,toppings,sauce
27-125,2024-08-27,Ham,Alfredo,Cheesecake,"Jalapenos, Parmesan",Buffalo
27-126,2024-08-27,Ham,Melted Parmesan,Side Mac,NA,NA
27-127,2024-08-27,Grilled Chicken,Cheddar,NA,"Corn, Parmesan","Buffalo, Ranch"
27-128,2024-08-27,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
27-131,2024-08-27,NA,Alfredo,Cheesy Garlic Bread,"Tomatoes, Onions, Breadcrumbs, Bell Peppers, Mushrooms",Pesto
27-132,2024-08-27,Brisket,Pepper Jack,NA,"Tomatoes, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",NA
27-130,2024-08-27,Pulled Pork,Alfredo,NA,"Breadcrumbs, Tomatoes, Broccoli, Onions",NA
27-129,2024-08-27,"Grilled Chicken, Brisket, Bacon","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Tomatoes, Onions, Jalapenos, Corn, Mushrooms","Buffalo, Ranch, Garlic Parmesan"
28-2,2024-08-28,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Corn, Onions","Ranch, Garlic Parmesan"
28-3,2024-08-28,NA,Alfredo,Cheesy Garlic Bread,NA,Garlic Parmesan
28-4,2024-08-28,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Onions",BBQ
28-5,2024-08-28,Brisket,MIX,NA,Broccoli,Buffalo
28-6,2024-08-28,Grilled Chicken,Cheddar,NA,Mushrooms,Garlic Parmesan
28-8,2024-08-28,Grilled Chicken,Alfredo,NA,Mushrooms,NA
28-7,2024-08-28,Brisket,"MIX, Cheddar",NA,"Tomatoes, Onions, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Garlic Parmesan, Hot Honey, BBQ"
28-9,2024-08-28,"Grilled Chicken, Pulled Pork","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Corn, Bell Peppers, Mushrooms","Buffalo, Garlic Parmesan, Pesto"
28-11,2024-08-28,Brisket,Cheddar,NA,Jalapenos,BBQ
28-10,2024-08-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions, Broccoli, Bell Peppers, Mushrooms",Garlic Parmesan
28-12,2024-08-28,Grilled Chicken,Cheddar,NA,NA,NA
28-16,2024-08-28,Bacon,Cheddar,Side Mac,Tomatoes,NA
28-14,2024-08-28,NA,Cheddar,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan",Garlic Parmesan
28-13,2024-08-28,Grilled Chicken,MIX,NA,"Tomatoes, Broccoli, Corn, Bell Peppers, Mushrooms",BBQ
28-17,2024-08-28,Grilled Chicken,"MIX, Cheddar",NA,"Onions, Breadcrumbs, Broccoli, Bell Peppers, Parmesan","Garlic Parmesan, Hot Honey"
28-20,2024-08-28,Ham,Cheddar,Garlic Bread,"Broccoli, Mushrooms",NA
28-18,2024-08-28,Grilled Chicken,Melted Pepper Jack,Cheesy Garlic Bread,"Parmesan, Mushrooms","Garlic Parmesan, Pesto"
28-21,2024-08-28,"Ham, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",NA
28-22,2024-08-28,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Ranch, Garlic Parmesan"
28-23,2024-08-28,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli, Mushrooms",BBQ
28-24,2024-08-28,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Buffalo, Ranch"
28-26,2024-08-28,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan",Garlic Parmesan
28-25,2024-08-28,Bacon,"Melted Cheddar, Cheddar",Large Chocolate Chunk Cookie,"Breadcrumbs, Parmesan",BBQ
28-27,2024-08-28,Grilled Chicken,Cheddar,NA,"Parmesan, Mushrooms","Buffalo, Ranch"
28-28,2024-08-28,Brisket,MIX,NA,"Breadcrumbs, Jalapenos, Parmesan",Hot Honey
28-29,2024-08-28,Bacon,Cheddar,NA,Breadcrumbs,Garlic Parmesan
28-7001,2024-08-28,Brisket,MIX,NA,"Parmesan, Jalapenos, Mushrooms",Garlic Parmesan
28-32,2024-08-28,"Brisket, Bacon",MIX,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Corn, Parmesan","Ranch, Garlic Parmesan"
28-31,2024-08-28,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Broccoli, Corn, Bell Peppers, Mushrooms","Buffalo, Ranch, Garlic Parmesan"
28-30,2024-08-28,NA,MIX,NA,"Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan",Ranch
28-33,2024-08-28,"Grilled Chicken, Brisket",MIX,NA,"Tomatoes, Jalapenos, Broccoli, Corn, Bell Peppers, Mushrooms",Buffalo
28-34,2024-08-28,Bacon,MIX,NA,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
28-35,2024-08-28,Brisket,MIX,NA,"Tomatoes, Mushrooms, Broccoli, Bell Peppers, Parmesan","BBQ, Pesto"
28-36,2024-08-28,Brisket,MIX,Garlic Bread,"Breadcrumbs, Jalapenos, Bell Peppers, Parmesan","Ranch, Garlic Parmesan"
28-38,2024-08-28,"Grilled Chicken, Pulled Pork","Alfredo, Cheddar",NA,"Tomatoes, Mushrooms, Breadcrumbs, Broccoli, Bell Peppers, Parmesan","Garlic Parmesan, BBQ"
28-37,2024-08-28,Pulled Pork,MIX,NA,"Jalapenos, Corn","Garlic Parmesan, BBQ"
28-39,2024-08-28,Brisket,Cheddar,Large Chocolate Chunk Cookie,Parmesan,"Ranch, Pesto"
28-40,2024-08-28,"Pulled Pork, Brisket, Bacon",Cheddar,"Garlic Bread, Cheesy Garlic Bread, Cheesecake","Jalapenos, Tomatoes, Bell Peppers, Corn","Buffalo, BBQ"
28-41,2024-08-28,Grilled Chicken,Alfredo,NA,"Tomatoes, Parmesan, Breadcrumbs, Bell Peppers, Mushrooms","Ranch, Garlic Parmesan, Hot Honey"
28-42,2024-08-28,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
28-43,2024-08-28,Bacon,MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Mushrooms",Garlic Parmesan
28-44,2024-08-28,Brisket,"Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,"Tomatoes, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan","Buffalo, Ranch, Garlic Parmesan"
28-48,2024-08-28,Brisket,Cheddar,NA,NA,BBQ
28-45,2024-08-28,NA,Melted Pepper Jack,Cheesy Garlic Bread,Parmesan,Pesto
28-47,2024-08-28,NA,Melted Pepper Jack,Garlic Bread,Jalapenos,Buffalo
28-51,2024-08-28,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
28-49,2024-08-28,Pulled Pork,Cheddar,NA,"Broccoli, Corn, Parmesan","Ranch, BBQ"
28-52,2024-08-28,Brisket,Pepper Jack,NA,"Breadcrumbs, Broccoli, Parmesan","Hot Honey, BBQ"
28-53,2024-08-28,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Jalapenos, Tomatoes, Parmesan",Ranch
28-54,2024-08-28,NA,Alfredo,NA,"Jalapenos, Tomatoes, Bell Peppers, Corn",Pesto
28-56,2024-08-28,Bacon,Cheddar,NA,"Breadcrumbs, Tomatoes, Parmesan","Garlic Parmesan, Pesto"
28-55,2024-08-28,"Ham, Bacon","Alfredo Mac, Melted Cheddar, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
28-58,2024-08-28,Grilled Chicken,Alfredo,NA,"Parmesan, Breadcrumbs, Corn, Mushrooms","Garlic Parmesan, Pesto"
28-60,2024-08-28,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Bell Peppers, Tomatoes, Broccoli, Parmesan",Garlic Parmesan
28-59,2024-08-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
28-61,2024-08-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,NA,Buffalo
28-62,2024-08-28,Brisket,MIX,NA,"Breadcrumbs, Broccoli, Parmesan",Garlic Parmesan
28-63,2024-08-28,Brisket,Cheddar,Any Bag Of Chips,"Jalapenos, Corn",BBQ
28-64,2024-08-28,Brisket,MIX,NA,"Breadcrumbs, Broccoli, Parmesan",NA
28-67,2024-08-28,Pulled Pork,Alfredo,NA,NA,NA
28-66,2024-08-28,Brisket,Alfredo,NA,"Parmesan, Pineapple, Corn, Onions",Garlic Parmesan
28-68,2024-08-28,Bacon,Cheddar,NA,Breadcrumbs,NA
28-69,2024-08-28,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
28-70,2024-08-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Corn,Buffalo
28-71,2024-08-28,"Grilled Chicken, Brisket, Bacon","Pepper Jack, Cheddar",NA,"Mushrooms, Breadcrumbs, Bell Peppers, Parmesan","Hot Honey, BBQ"
28-72,2024-08-28,NA,Pepper Jack,NA,"Bell Peppers, Tomatoes, Broccoli, Mushrooms",NA
28-74,2024-08-28,Grilled Chicken,Alfredo,Cheetos,"Onions, Jalapenos, Breadcrumbs, Broccoli, Bell Peppers, Parmesan","Buffalo, Garlic Parmesan"
28-76,2024-08-28,"Brisket, Bacon","Melted Cheddar, Cheddar","Large Chocolate Chunk Cookie, Cheesy Garlic Bread",Bell Peppers,Garlic Parmesan
28-75,2024-08-28,Grilled Chicken,Cheddar,NA,"Parmesan, Corn, Onions",Hot Honey
28-77,2024-08-28,Grilled Chicken,Cheddar,NA,Broccoli,Garlic Parmesan
28-78,2024-08-28,Pulled Pork,Cheddar,NA,"Breadcrumbs, Bell Peppers, Mushrooms",BBQ
28-79,2024-08-28,Grilled Chicken,Alfredo,"Garlic Bread, Cheesy Garlic Bread",Parmesan,Ranch
28-80,2024-08-28,Brisket,Cheddar,NA,Parmesan,BBQ
28-81,2024-08-28,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Jalapenos, Tomatoes, Onions",Buffalo
28-82,2024-08-28,"Brisket, Bacon",MIX,Any Bag Of Chips,Bell Peppers,"Ranch, Garlic Parmesan, BBQ"
28-83,2024-08-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Parmesan,Buffalo
28-85,2024-08-28,Grilled Chicken,MIX,NA,"Tomatoes, Mushrooms, Breadcrumbs, Broccoli, Parmesan","Ranch, Garlic Parmesan"
28-87,2024-08-28,Grilled Chicken,MIX,NA,"Broccoli, Parmesan",Garlic Parmesan
28-88,2024-08-28,NA,Cheddar,NA,NA,NA
28-90,2024-08-28,NA,NA,Large Chocolate Chunk Cookie,NA,NA
28-89,2024-08-28,"Pulled Pork, Brisket",MIX,Cheesy Garlic Bread,"Breadcrumbs, Broccoli",Garlic Parmesan
28-91,2024-08-28,"Grilled Chicken, Ham","Alfredo, Pepper Jack",NA,"Onions, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Parmesan","Buffalo, BBQ, Pesto"
28-92,2024-08-28,Bacon,MIX,Cheesecake,"Tomatoes, Broccoli, Parmesan",Ranch
28-95,2024-08-28,Grilled Chicken,Alfredo,NA,Breadcrumbs,NA
28-94,2024-08-28,"Grilled Chicken, Brisket, Ham","Alfredo, Cheddar Mac, Melted Cheddar, Cheddar","Garlic Bread, Cheesy Garlic Bread","Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan","Buffalo, Ranch, Garlic Parmesan, Hot Honey"
28-96,2024-08-28,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
28-99,2024-08-28,Pulled Pork,Pepper Jack,NA,Bell Peppers,BBQ
28-100,2024-08-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,Parmesan,NA
28-98,2024-08-28,Bacon,MIX,Large Chocolate Chunk Cookie,"Breadcrumbs, Parmesan",BBQ
28-101,2024-08-28,"Grilled Chicken, Pulled Pork, Brisket","Alfredo, Pepper Jack, Cheddar",Side Mac,"Jalapenos, Tomatoes, Bell Peppers, Onions","Ranch, Garlic Parmesan, BBQ"
28-102,2024-08-28,"Brisket, Bacon","Alfredo, Pepper Jack, Cheddar",NA,"Onions, Jalapenos, Mushrooms, Breadcrumbs, Corn, Bell Peppers, Parmesan","Garlic Parmesan, Hot Honey, BBQ"
28-104,2024-08-28,Bacon,Alfredo,Cheesy Garlic Bread,"Mushrooms, Parmesan, Breadcrumbs, Onions",Garlic Parmesan
28-103,2024-08-28,Brisket,"MIX, Cheddar",NA,"Jalapenos, Bell Peppers, Corn, Parmesan",BBQ
28-105,2024-08-28,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Tomatoes, Onions","Buffalo, Ranch"
28-106,2024-08-28,"Brisket, Bacon",Pepper Jack,NA,"Breadcrumbs, Jalapenos",BBQ
28-107,2024-08-28,Brisket,MIX,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
28-108,2024-08-28,Brisket,Cheddar,Cheesy Garlic Bread,NA,NA
28-109,2024-08-28,NA,Alfredo,"Cheesy Garlic Bread, Cheesecake","Parmesan, Onions, Pineapple, Corn, Mushrooms",Ranch
28-113,2024-08-28,Brisket,Alfredo,Cheesy Garlic Bread,Parmesan,BBQ
28-112,2024-08-28,Pulled Pork,Cheddar,NA,Corn,BBQ
28-114,2024-08-28,Grilled Chicken,Cheddar,NA,Breadcrumbs,NA
28-115,2024-08-28,Brisket,Cheddar,NA,Mushrooms,NA
28-116,2024-08-28,"Ham, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan",Garlic Parmesan
28-117,2024-08-28,NA,Melted Parmesan,NA,NA,Garlic Parmesan
28-118,2024-08-28,"Grilled Chicken, Bacon",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Parmesan","Buffalo, Ranch"
28-119,2024-08-28,Brisket,Cheddar,NA,"Breadcrumbs, Jalapenos, Parmesan",BBQ
28-120,2024-08-28,Grilled Chicken,Cheddar,NA,NA,"Buffalo, Ranch"
28-122,2024-08-28,Grilled Chicken,MIX,Cheesecake,NA,Garlic Parmesan
28-121,2024-08-28,Brisket,Cheddar,Cheesecake,Parmesan,BBQ
28-124,2024-08-28,NA,Cheddar,NA,"Broccoli, Corn, Onions","Garlic Parmesan, Pesto"
28-125,2024-08-28,Grilled Chicken,MIX,NA,"Parmesan, Bell Peppers, Mushrooms","Buffalo, Ranch"
28-123,2024-08-28,Brisket,MIX,Any Bag Of Chips,"Breadcrumbs, Parmesan",Buffalo
28-127,2024-08-28,Bacon,Cheddar,NA,Breadcrumbs,BBQ
28-126,2024-08-28,Grilled Chicken,MIX,NA,"Onions, Jalapenos, Breadcrumbs, Bell Peppers, Parmesan",BBQ
28-128,2024-08-28,Brisket,Cheddar,Cheesy Garlic Bread,Parmesan,NA
28-129,2024-08-28,Brisket,Cheddar,NA,"Parmesan, Jalapenos, Onions, Breadcrumbs, Broccoli, Bell Peppers, Mushrooms","Ranch, Garlic Parmesan, Hot Honey, BBQ"
28-130,2024-08-28,Grilled Chicken,Cheddar,NA,"Jalapenos, Parmesan",Buffalo
28-132,2024-08-28,Pulled Pork,"Melted Pepper Jack, Cheddar, Pepper Jack Mac",NA,"Breadcrumbs, Parmesan",BBQ
28-133,2024-08-28,Brisket,MIX,NA,Corn,BBQ
28-134,2024-08-28,Brisket,Cheddar,NA,"Breadcrumbs, Bell Peppers, Corn","Buffalo, Ranch"
28-135,2024-08-28,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Onions","Ranch, BBQ"
28-136,2024-08-28,"Brisket, Bacon",Cheddar,NA,"Parmesan, Breadcrumbs, Corn, Mushrooms","Ranch, Garlic Parmesan"
28-138,2024-08-28,Brisket,MIX,Garlic Bread,Jalapenos,Garlic Parmesan
28-139,2024-08-28,Brisket,MIX,Cheesy Garlic Bread,NA,BBQ
28-141,2024-08-28,"Grilled Chicken, Brisket",Pepper Jack,NA,"Breadcrumbs, Jalapenos, Corn","Buffalo, Ranch"
28-142,2024-08-28,NA,Cheddar,Cheesy Garlic Bread,"Jalapenos, Corn, Parmesan",Pesto
28-143,2024-08-28,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Ranch, Garlic Parmesan"
28-144,2024-08-28,Grilled Chicken,MIX,NA,"Tomatoes, Jalapenos, Mushrooms, Broccoli, Bell Peppers, Onions","Buffalo, Pesto"
28-146,2024-08-28,Brisket,Cheddar,NA,NA,NA
28-147,2024-08-28,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
28-148,2024-08-28,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Onions","Buffalo, Ranch"
28-149,2024-08-28,NA,MIX,Garlic Bread,"Breadcrumbs, Parmesan","Buffalo, Ranch"
29-1,2024-08-29,NA,Melted Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
29-2,2024-08-29,Grilled Chicken,Cheddar,NA,"Parmesan, Breadcrumbs, Broccoli, Onions",Pesto
29-3,2024-08-29,NA,Cheddar,NA,Broccoli,Garlic Parmesan
29-4,2024-08-29,"Grilled Chicken, Brisket",Cheddar,NA,"Parmesan, Jalapenos, Broccoli, Onions",BBQ
29-5,2024-08-29,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
29-6,2024-08-29,Bacon,Cheddar,NA,NA,NA
29-7,2024-08-29,NA,Cheddar,NA,"Tomatoes, Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Pesto"
29-8,2024-08-29,NA,"Cheddar Mac, Melted Cheddar",NA,"Tomatoes, Parmesan",Garlic Parmesan
29-9,2024-08-29,Brisket,Cheddar,NA,Breadcrumbs,BBQ
29-12,2024-08-29,Brisket,Cheddar,NA,"Bell Peppers, Onions",BBQ
29-11,2024-08-29,Bacon,Cheddar,Cheesy Garlic Bread,"Parmesan, Onions",Ranch
29-10,2024-08-29,Bacon,MIX,Any Bag Of Chips,"Breadcrumbs, Bell Peppers, Tomatoes",Hot Honey
29-13,2024-08-29,"Brisket, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
29-14,2024-08-29,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",NA
29-15,2024-08-29,Brisket,Cheddar,NA,Broccoli,BBQ
29-16,2024-08-29,Grilled Chicken,Pepper Jack,NA,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Ranch, Garlic Parmesan, Hot Honey"
29-18,2024-08-29,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Bell Peppers, Broccoli, Mushrooms","Garlic Parmesan, BBQ"
29-17,2024-08-29,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan","Garlic Parmesan, Pesto"
29-20,2024-08-29,Bacon,Cheddar,Large Chocolate Chunk Cookie,NA,NA
29-19,2024-08-29,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Jalapenos, Mushrooms, Breadcrumbs, Corn, Parmesan","Ranch, Garlic Parmesan, Pesto"
29-22,2024-08-29,Grilled Chicken,MIX,NA,"Breadcrumbs, Tomatoes, Parmesan",Garlic Parmesan
29-21,2024-08-29,Ham,MIX,NA,Mushrooms,Buffalo
29-24,2024-08-29,"Grilled Chicken, Brisket",Pepper Jack,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs, Onions",BBQ
29-25,2024-08-29,NA,MIX,NA,"Tomatoes, Parmesan, Jalapenos, Pineapple, Mushrooms, Breadcrumbs, Corn, Bell Peppers, Onions","Garlic Parmesan, Pesto"
29-27,2024-08-29,Brisket,Alfredo,NA,"Bell Peppers, Parmesan",Pesto
29-28,2024-08-29,Grilled Chicken,MIX,Cheesecake,"Parmesan, Broccoli, Mushrooms",NA
29-30,2024-08-29,Bacon,Cheddar,NA,"Mushrooms, Breadcrumbs, Jalapenos, Onions","Ranch, BBQ"
29-29,2024-08-29,"Grilled Chicken, Ham",Melted Cheddar,NA,"Parmesan, Mushrooms","Garlic Parmesan, Pesto"
29-34,2024-08-29,Bacon,"Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,Breadcrumbs,Ranch
29-33,2024-08-29,"Grilled Chicken, Pulled Pork, Bacon",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Breadcrumbs, Corn, Parmesan",NA
29-35,2024-08-29,"Brisket, Bacon",Alfredo,Garlic Bread,"Breadcrumbs, Bell Peppers, Onions","Hot Honey, BBQ"
29-36,2024-08-29,"Pulled Pork, Brisket","Pepper Jack, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, Hot Honey"
29-37,2024-08-29,Bacon,MIX,NA,Parmesan,BBQ
29-38,2024-08-29,Grilled Chicken,Cheddar,NA,"Pineapple, Corn",Hot Honey
29-40,2024-08-29,NA,"Melted Pepper Jack, Cheddar Mac",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
29-41,2024-08-29,"Grilled Chicken, Bacon",Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Broccoli, Mushrooms",Buffalo
29-43,2024-08-29,Brisket,Pepper Jack,NA,"Tomatoes, Parmesan, Jalapenos, Breadcrumbs, Corn, Bell Peppers, Mushrooms","Garlic Parmesan, Pesto"
29-44,2024-08-29,NA,Pepper Jack,NA,"Tomatoes, Onions, Jalapenos, Parmesan, Breadcrumbs, Bell Peppers, Mushrooms","Garlic Parmesan, Hot Honey"
29-45,2024-08-29,NA,Cheddar,NA,Parmesan,Garlic Parmesan
29-47,2024-08-29,Brisket,Alfredo,NA,"Broccoli, Corn, Parmesan",Ranch
29-48,2024-08-29,Pulled Pork,Pepper Jack,Side Mac,"Jalapenos, Corn",Buffalo
29-49,2024-08-29,Grilled Chicken,Alfredo,Garlic Bread,Corn,"Garlic Parmesan, BBQ"
29-51,2024-08-29,Grilled Chicken,Alfredo,NA,"Breadcrumbs, Tomatoes, Broccoli, Parmesan",NA
29-52,2024-08-29,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
29-53,2024-08-29,Grilled Chicken,"Cheddar Mac, MIX, Melted Parmesan",NA,"Breadcrumbs, Parmesan",NA
29-56,2024-08-29,Grilled Chicken,MIX,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Corn, Bell Peppers, Parmesan",Hot Honey
29-55,2024-08-29,Grilled Chicken,Cheddar,NA,"Jalapenos, Pineapple, Breadcrumbs, Corn, Parmesan",Buffalo
29-57,2024-08-29,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms","Buffalo, Ranch"
29-59,2024-08-29,Brisket,MIX,Cheesy Garlic Bread,"Tomatoes, Parmesan, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",Buffalo
29-61,2024-08-29,NA,"Alfredo, Cheddar",NA,"Mushrooms, Jalapenos, Corn, Onions","Garlic Parmesan, Pesto"
29-60,2024-08-29,Grilled Chicken,MIX,NA,"Breadcrumbs, Parmesan",NA
29-63,2024-08-29,Grilled Chicken,Cheddar,NA,"Onions, Breadcrumbs, Corn, Bell Peppers, Mushrooms",BBQ
29-64,2024-08-29,"Grilled Chicken, Brisket",Pepper Jack,NA,"Tomatoes, Parmesan, Mushrooms, Broccoli, Corn, Bell Peppers, Onions",Garlic Parmesan
29-65,2024-08-29,Brisket,Cheddar,NA,"Breadcrumbs, Jalapenos, Parmesan",BBQ
29-66,2024-08-29,Brisket,Alfredo,NA,"Jalapenos, Bell Peppers, Corn, Parmesan",BBQ
29-68,2024-08-29,Brisket,MIX,Garlic Bread,Onions,NA
29-67,2024-08-29,Brisket,Cheddar,NA,"Tomatoes, Parmesan, Broccoli, Corn, Bell Peppers, Onions",Buffalo
29-70,2024-08-29,Brisket,Cheddar,Garlic Bread,Breadcrumbs,Ranch
29-72,2024-08-29,Grilled Chicken,Melted Pepper Jack,NA,"Tomatoes, Parmesan, Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions","Garlic Parmesan, Pesto"
29-71,2024-08-29,Brisket,Pepper Jack,NA,"Tomatoes, Parmesan, Jalapenos, Broccoli, Corn, Bell Peppers, Onions",BBQ
29-73,2024-08-29,NA,NA,Cheesecake,NA,NA
29-74,2024-08-29,NA,NA,Cheesecake,NA,NA
29-76,2024-08-29,Bacon,Cheddar,NA,"Breadcrumbs, Corn",Garlic Parmesan
29-77,2024-08-29,"Ham, Bacon","Alfredo Mac, Melted Cheddar",Cheesy Garlic Bread,"Bell Peppers, Onions",BBQ
29-79,2024-08-29,NA,"Alfredo Mac, Melted Parmesan","Cheesy Garlic Bread, Cheesecake","Tomatoes, Corn, Onions",Garlic Parmesan
29-80,2024-08-29,Pulled Pork,Cheddar,NA,"Mushrooms, Jalapenos, Onions",BBQ
29-81,2024-08-29,NA,Cheddar,NA,"Tomatoes, Parmesan, Jalapenos, Onions, Breadcrumbs, Bell Peppers, Mushrooms","BBQ, Pesto"
29-82,2024-08-29,"Grilled Chicken, Bacon","Alfredo, Cheddar Mac, Melted Cheddar",Cheesy Garlic Bread,Parmesan,NA
29-83,2024-08-29,NA,Pepper Jack,"Garlic Bread, Lays Barbecue, Cheesy Garlic Bread","Mushrooms, Parmesan, Jalapenos, Onions",Garlic Parmesan
29-84,2024-08-29,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",NA
29-86,2024-08-29,Brisket,Cheddar,NA,"Breadcrumbs, Broccoli, Corn, Bell Peppers, Onions",NA
29-87,2024-08-29,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Tomatoes, Onions","Garlic Parmesan, Pesto"
29-88,2024-08-29,Bacon,MIX,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos, Corn, Parmesan",Ranch
29-90,2024-08-29,Bacon,Cheddar,Cheesecake,Parmesan,Pesto
29-91,2024-08-29,"Grilled Chicken, Ham, Bacon",Cheddar,"Garlic Bread, Cheesecake","Breadcrumbs, Corn, Parmesan",Garlic Parmesan
29-89,2024-08-29,Bacon,Pepper Jack,Garlic Bread,"Tomatoes, Jalapenos, Pineapple, Breadcrumbs, Corn, Bell Peppers, Parmesan",Garlic Parmesan
29-92,2024-08-29,Brisket,Cheddar,Garlic Bread,"Breadcrumbs, Broccoli, Corn",NA
29-94,2024-08-29,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan",Garlic Parmesan
29-95,2024-08-29,"Grilled Chicken, Bacon",Alfredo,NA,"Breadcrumbs, Parmesan",Pesto
29-96,2024-08-29,Brisket,Cheddar,NA,"Parmesan, Onions",NA
29-97,2024-08-29,Brisket,Cheddar,NA,"Parmesan, Breadcrumbs, Mushrooms",NA
29-98,2024-08-29,Brisket,Cheddar,NA,"Jalapenos, Mushrooms, Breadcrumbs, Broccoli, Corn, Parmesan",BBQ
29-99,2024-08-29,NA,Cheddar,NA,Breadcrumbs,NA
29-100,2024-08-29,NA,MIX,NA,"Tomatoes, Corn, Parmesan","Ranch, Garlic Parmesan"
29-101,2024-08-29,NA,Cheddar,NA,Parmesan,Garlic Parmesan
29-104,2024-08-29,"Grilled Chicken, Bacon",Cheddar,NA,"Onions, Tomatoes, Mushrooms","Buffalo, Ranch"
29-105,2024-08-29,Bacon,"Alfredo Mac, Cheddar, Melted Parmesan",NA,"Tomatoes, Onions, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
