order number,date,meat,cheese,sides,toppings,sauce
27-36,2024-09-27,"Bacon, Grilled Chicken",Cheddar,NA,"Broccoli, Parmesan",Pesto
27-37,2024-09-27,NA,Cheddar,NA,"Parmesan, Breadcrumbs, Jalapenos",Buffalo
27-40,2024-09-27,Pulled Pork,MIX,NA,"Onions, Pineapple, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos",BBQ
27-39,2024-09-27,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Jalapenos, Bell Peppers, Corn, Onions","Garlic Parmesan, Hot Honey"
27-41,2024-09-27,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Bell Peppers, Onions, Jalapenos",Hot Honey
27-45,2024-09-27,Pulled Pork,Cheddar,NA,"Onions, Pineapple, Corn, Bell Peppers, Parmesan, Mushrooms, Tomatoes, Jalapenos",BBQ
27-42,2024-09-27,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
27-44,2024-09-27,"Bacon, Grilled Chicken",Alfredo,NA,"Parmesan, Broccoli, Tomatoes, Bell Peppers",Garlic Parmesan
27-46,2024-09-27,NA,NA,Cheesy Garlic Bread,NA,NA
27-47,2024-09-27,NA,MIX,NA,"Broccoli, Onions, Corn, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Buffalo
27-49,2024-09-27,"Pulled Pork, Brisket",Cheddar,NA,NA,BBQ
27-51,2024-09-27,Pulled Pork,MIX,NA,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
27-50,2024-09-27,Pulled Pork,Cheddar,NA,"Jalapenos, Parmesan, Onions","Garlic Parmesan, Pesto"
27-52,2024-09-27,NA,Alfredo,NA,"Broccoli, Corn, Parmesan",Ranch
27-53,2024-09-27,Bacon,Alfredo,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
27-54,2024-09-27,Grilled Chicken,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan","Pesto, Ranch"
27-55,2024-09-27,NA,"Texas BBQ (Pepper Jack, Brisket, Jalapenos, BBQ)",Garlic Bread (Feeds 10),NA,NA
27-56,2024-09-27,Pulled Pork,Cheddar,NA,"Breadcrumbs, Corn, Onions",BBQ
27-57,2024-09-27,NA,Cheddar,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers",Garlic Parmesan
27-58,2024-09-27,Bacon,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
27-59,2024-09-27,"Bacon, Ham, Grilled Chicken",Alfredo,Cheesy Garlic Bread,"Broccoli, Corn, Parmesan, Breadcrumbs, Jalapenos",Garlic Parmesan
27-60,2024-09-27,Grilled Chicken,Cheddar,NA,"Broccoli, Breadcrumbs",NA
27-62,2024-09-27,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
27-61,2024-09-27,Brisket,Alfredo,Cheesy Garlic Bread,"Tomatoes, Corn, Parmesan","Pesto, Ranch"
27-63,2024-09-27,NA,Cheddar,Cheesy Garlic Bread,NA,NA
27-64,2024-09-27,Brisket,MIX,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Garlic Parmesan, BBQ"
27-65,2024-09-27,NA,"Alfredo, Melted Cheddar",NA,"Breadcrumbs, Parmesan",Garlic Parmesan
27-66,2024-09-27,NA,Cheddar,Cheesecake,"Parmesan, Tomatoes, Breadcrumbs, Jalapenos",Garlic Parmesan
27-68,2024-09-27,Brisket,Pepper Jack,Cheesy Garlic Bread,"Onions, Pineapple, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",BBQ
27-69,2024-09-27,Pulled Pork,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Buffalo
27-70,2024-09-27,"Bacon, Grilled Chicken",Cheddar,NA,"Mushrooms, Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, Pesto"
27-1,2024-09-27,NA,"Classic Mac (Cheddar, Breadcrumbs, Garlic Parmesan)",NA,NA,NA
27-72,2024-09-27,NA,"MIX, Cheddar",NA,"Bell Peppers, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
27-74,2024-09-27,NA,"Buffalo Chicken (Cheddar, Chicken, Onions, Buffalo)",NA,NA,NA
27-75,2024-09-27,NA,Cheddar,NA,"Onions, Corn, Parmesan, Bell Peppers, Tomatoes",Garlic Parmesan
27-76,2024-09-27,Brisket,"MIX, Cheddar",NA,"Broccoli, Onions, Pineapple, Corn, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey, Buffalo"
27-77,2024-09-27,"Brisket, Grilled Chicken",Cheddar,NA,Breadcrumbs,NA
27-79,2024-09-27,Grilled Chicken,Cheddar,NA,NA,Buffalo
27-80,2024-09-27,NA,Cheddar,Garlic Bread,Parmesan,NA
27-82,2024-09-27,Bacon,Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
27-83,2024-09-27,Pulled Pork,Pepper Jack,Garlic Bread,"Jalapenos, Parmesan, Onions","Garlic Parmesan, Ranch"
27-84,2024-09-27,"Bacon, Pulled Pork",Pepper Jack,NA,"Onions, Corn, Breadcrumbs, Bell Peppers, Jalapenos",BBQ
27-85,2024-09-27,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
27-86,2024-09-27,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli",Buffalo
27-87,2024-09-27,Brisket,MIX,NA,Breadcrumbs,Garlic Parmesan
27-89,2024-09-27,Brisket,Pepper Jack,NA,Bell Peppers,Garlic Parmesan
27-88,2024-09-27,"Pulled Pork, Brisket","MIX, Cheddar",NA,"Broccoli, Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Ranch"
27-90,2024-09-27,NA,Cheddar,Cheesy Garlic Bread,"Pineapple, Parmesan, Corn, Onions",Ranch
27-91,2024-09-27,Grilled Chicken,Pepper Jack,NA,"Parmesan, Jalapenos",Buffalo
27-92,2024-09-27,Grilled Chicken,MIX,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Pesto"
27-96,2024-09-27,Grilled Chicken,MIX,NA,"Parmesan, Breadcrumbs, Corn, Onions","Garlic Parmesan, Ranch"
27-94,2024-09-27,Pulled Pork,MIX,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, Pesto"
27-95,2024-09-27,Grilled Chicken,MIX,NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, Ranch"
27-98,2024-09-27,Grilled Chicken,Pepper Jack,NA,"Bell Peppers, Corn",Hot Honey
27-97,2024-09-27,Pulled Pork,Cheddar,NA,"Tomatoes, Corn, Bell Peppers",NA
27-99,2024-09-27,NA,Cheddar,Garlic Bread,"Jalapenos, Breadcrumbs, Onions",NA
27-102,2024-09-27,Bacon,Cheddar,NA,NA,NA
27-101,2024-09-27,Brisket,"Melted Cheddar, MIX",NA,"Onions, Corn, Parmesan, Mushrooms, Bell Peppers",NA
27-100,2024-09-27,Ham,Cheddar,NA,"Breadcrumbs, Parmesan",NA
27-103,2024-09-27,Brisket,Pepper Jack,Cheesy Garlic Bread,"Corn, Jalapenos",BBQ
27-104,2024-09-27,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan","Garlic Parmesan, Ranch"
27-105,2024-09-27,Brisket,"Pepper Jack Mac, Melted Pepper Jack",NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",Garlic Parmesan
27-106,2024-09-27,Brisket,MIX,NA,"Mushrooms, Bell Peppers, Breadcrumbs, Parmesan",BBQ
27-107,2024-09-27,"Bacon, Ham","Melted Cheddar, Cheddar",NA,"Tomatoes, Breadcrumbs",NA
27-110,2024-09-27,"Bacon, Grilled Chicken",MIX,NA,"Parmesan, Onions",Pesto
27-109,2024-09-27,NA,Melted Cheddar,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
27-108,2024-09-27,Grilled Chicken,MIX,NA,"Mushrooms, Broccoli, Corn, Parmesan",Garlic Parmesan
27-111,2024-09-27,Brisket,MIX,NA,"Jalapenos, Bell Peppers, Parmesan, Onions","BBQ, Hot Honey"
27-112,2024-09-27,Brisket,Melted Parmesan,NA,"Parmesan, Bell Peppers, Onions","BBQ, Ranch"
27-114,2024-09-27,Grilled Chicken,Alfredo,NA,Breadcrumbs,NA
27-113,2024-09-27,NA,MIX,NA,"Broccoli, Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos",Ranch
27-117,2024-09-27,Grilled Chicken,Alfredo,Cheesy Garlic Bread,NA,Buffalo
27-115,2024-09-27,Brisket,Alfredo,NA,Jalapenos,BBQ
27-116,2024-09-27,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Onions",BBQ
27-118,2024-09-27,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs, Corn, Onions",BBQ
27-119,2024-09-27,"Brisket, Grilled Chicken","MIX, Melted Pepper Jack",NA,"Onions, Pineapple, Corn, Parmesan, Mushrooms, Tomatoes","Buffalo, Pesto, Ranch"
28-3,2024-09-28,Brisket,Melted Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions",NA
28-4,2024-09-28,NA,MIX,NA,NA,NA
28-5,2024-09-28,NA,Pepper Jack,NA,"Broccoli, Tomatoes, Onions",BBQ
28-8,2024-09-28,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",NA
28-6,2024-09-28,Grilled Chicken,Cheddar,NA,"Bell Peppers, Breadcrumbs",NA
28-7,2024-09-28,Bacon,Cheddar,NA,"Mushrooms, Breadcrumbs",NA
28-11,2024-09-28,"Bacon, Grilled Chicken",Cheddar,NA,Corn,Ranch
28-10,2024-09-28,NA,Cheddar,NA,Parmesan,Garlic Parmesan
28-9,2024-09-28,"Bacon, Grilled Chicken","Alfredo, MIX, Cheddar",Any Bag Of Chips,"Onions, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Buffalo, Ranch"
28-12,2024-09-28,"Bacon, Brisket, Grilled Chicken","MIX, Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Mushrooms, Bell Peppers, Tomatoes, Jalapenos","Buffalo, Ranch"
28-14,2024-09-28,NA,Alfredo,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",Hot Honey
28-15,2024-09-28,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,"Onions, Breadcrumbs, Corn, Parmesan",Ranch
28-16,2024-09-28,Bacon,Cheddar,NA,"Parmesan, Breadcrumbs, Onions",Garlic Parmesan
28-13,2024-09-28,"Bacon, Grilled Chicken",Alfredo,Any Bag Of Chips,"Broccoli, Breadcrumbs",Garlic Parmesan
28-17,2024-09-28,NA,Cheddar,NA,"Tomatoes, Bell Peppers",NA
28-18,2024-09-28,Grilled Chicken,Cheddar,NA,"Tomatoes, Corn, Onions",NA
28-21,2024-09-28,"Bacon, Brisket",Alfredo,Any Bag Of Chips,"Tomatoes, Corn",Garlic Parmesan
28-20,2024-09-28,Grilled Chicken,Pepper Jack,NA,"Broccoli, Corn, Breadcrumbs, Mushrooms, Jalapenos","Garlic Parmesan, Pesto"
28-19,2024-09-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Broccoli, Bell Peppers, Onions",BBQ
28-23,2024-09-28,"Bacon, Grilled Chicken","Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread",NA,"Buffalo, Ranch"
28-24,2024-09-28,Bacon,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",BBQ
28-26,2024-09-28,Brisket,Alfredo,Garlic Bread,"Breadcrumbs, Parmesan",BBQ
28-28,2024-09-28,Brisket,MIX,NA,Breadcrumbs,BBQ
28-29,2024-09-28,"Pulled Pork, Brisket",Cheddar,"Cheesy Garlic Bread, Any Bag Of Chips","Parmesan, Bell Peppers, Breadcrumbs, Onions","Garlic Parmesan, BBQ"
28-30,2024-09-28,"Bacon, Brisket","Alfredo, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
28-31,2024-09-28,Pulled Pork,MIX,NA,"Parmesan, Breadcrumbs, Onions","BBQ, Ranch"
28-32,2024-09-28,Ham,MIX,NA,"Parmesan, Tomatoes, Breadcrumbs, Onions","BBQ, Ranch"
28-34,2024-09-28,NA,MIX,NA,"Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
28-33,2024-09-28,Grilled Chicken,MIX,NA,"Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers",NA
28-35,2024-09-28,NA,Cheddar,NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan",NA
28-36,2024-09-28,"Bacon, Ham",Alfredo,"Cheesy Garlic Bread, Large Chocolate Chunk Cookie","Onions, Parmesan, Bell Peppers, Breadcrumbs, Mushrooms, Tomatoes","Garlic Parmesan, Pesto"
28-38,2024-09-28,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, BBQ"
28-37,2024-09-28,"Bacon, Brisket","MIX, Cheddar","Cheesy Garlic Bread, Any Bag Of Chips","Bell Peppers, Breadcrumbs, Onions","BBQ, Pesto"
28-40,2024-09-28,Brisket,Cheddar,Garlic Bread,"Tomatoes, Onions",Garlic Parmesan
28-41,2024-09-28,NA,Cheddar,Garlic Bread,Parmesan,Garlic Parmesan
28-42,2024-09-28,"Pulled Pork, Brisket, Grilled Chicken",MIX,Cheesy Garlic Bread,"Broccoli, Onions, Pineapple, Parmesan, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, BBQ, Buffalo, Ranch"
28-43,2024-09-28,Ham,Cheddar,NA,"Broccoli, Parmesan",NA
28-44,2024-09-28,NA,Cheddar,Cheesecake,Corn,NA
28-45,2024-09-28,Ham,Alfredo,NA,Corn,Garlic Parmesan
28-46,2024-09-28,Brisket,"Alfredo, Cheddar",Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",NA
28-49,2024-09-28,Bacon,Cheddar,Garlic Bread,Mushrooms,Ranch
28-48,2024-09-28,Grilled Chicken,MIX,NA,Parmesan,Garlic Parmesan
28-51,2024-09-28,Pulled Pork,Alfredo,Cheesy Garlic Bread,Breadcrumbs,Pesto
28-50,2024-09-28,Bacon,Cheddar,NA,Breadcrumbs,Ranch
28-52,2024-09-28,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Breadcrumbs, Corn, Parmesan",Ranch
28-53,2024-09-28,NA,"Melted Cheddar, Alfredo Mac",NA,NA,BBQ
28-54,2024-09-28,Bacon,Cheddar,Cheesy Garlic Bread,Parmesan,NA
28-55,2024-09-28,Grilled Chicken,Cheddar,NA,NA,Buffalo
28-56,2024-09-28,"Brisket, Grilled Chicken","MIX, Cheddar","Cheesy Broccoli, Cheesy Garlic Bread, Any Bag Of Chips","Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","BBQ, Buffalo"
28-63,2024-09-28,"Pulled Pork, Grilled Chicken","Cheddar Mac, Melted Parmesan, Alfredo",NA,Breadcrumbs,NA
28-58,2024-09-28,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Broccoli, Corn, Parmesan",BBQ
28-60,2024-09-28,Brisket,Cheddar,NA,"Pineapple, Broccoli, Breadcrumbs, Corn",Ranch
28-62,2024-09-28,Bacon,Melted Pepper Jack,NA,"Pineapple, Jalapenos, Bell Peppers, Onions",Buffalo
28-61,2024-09-28,Brisket,MIX,NA,"Parmesan, Breadcrumbs, Onions","Pesto, Ranch"
28-64,2024-09-28,Bacon,Cheddar,NA,Breadcrumbs,NA
28-65,2024-09-28,Brisket,Pepper Jack,NA,"Pineapple, Breadcrumbs",Buffalo
28-66,2024-09-28,Grilled Chicken,"Cheddar Mac, Melted Cheddar",NA,"Broccoli, Tomatoes",Ranch
28-67,2024-09-28,Bacon,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Parmesan, Onions","Garlic Parmesan, BBQ"
28-68,2024-09-28,Brisket,Pepper Jack,Garlic Bread,Parmesan,Garlic Parmesan
28-69,2024-09-28,Bacon,Cheddar,NA,NA,NA
28-70,2024-09-28,Bacon,Cheddar,NA,"Pineapple, Corn",NA
28-71,2024-09-28,NA,Pepper Jack,NA,"Onions, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos",Hot Honey
28-72,2024-09-28,Grilled Chicken,Cheddar,"Garlic Bread, Cheesecake","Corn, Onions",BBQ
28-73,2024-09-28,Brisket,MIX,Cheesy Garlic Bread,"Onions, Pineapple, Parmesan, Breadcrumbs, Mushrooms, Jalapenos","Garlic Parmesan, BBQ"
28-74,2024-09-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Corn",BBQ
28-75,2024-09-28,"Ham, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Ranch
28-76,2024-09-28,Brisket,Pepper Jack,Lays Classic,"Broccoli, Corn",NA
28-79,2024-09-28,Brisket,Cheddar,NA,Breadcrumbs,"BBQ, Ranch"
28-77,2024-09-28,Bacon,Melted Parmesan,Cheesy Garlic Bread,"Mushrooms, Jalapenos",Ranch
28-81,2024-09-28,"Brisket, Grilled Chicken",MIX,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos",Hot Honey
28-82,2024-09-28,Bacon,MIX,NA,"Tomatoes, Breadcrumbs, Parmesan",Garlic Parmesan
28-83,2024-09-28,NA,MIX,NA,"Broccoli, Breadcrumbs",NA
28-84,2024-09-28,"Bacon, Grilled Chicken",MIX,NA,"Jalapenos, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, BBQ, Hot Honey"
28-88,2024-09-28,"Brisket, Grilled Chicken",Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
28-86,2024-09-28,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
28-89,2024-09-28,NA,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers, Tomatoes","Garlic Parmesan, Pesto"
28-85,2024-09-28,Ham,Melted Cheddar,Garlic Bread,Broccoli,NA
28-87,2024-09-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
28-90,2024-09-28,Brisket,Cheddar,NA,"Broccoli, Corn, Parmesan",Garlic Parmesan
28-91,2024-09-28,Bacon,"Melted Parmesan, Alfredo Mac",Cheesy Garlic Bread,Parmesan,Ranch
28-93,2024-09-28,Brisket,MIX,NA,"Parmesan, Broccoli, Breadcrumbs, Onions","BBQ, Ranch"
28-92,2024-09-28,Brisket,MIX,Cheesy Garlic Bread,"Mushrooms, Breadcrumbs","Garlic Parmesan, Ranch"
28-94,2024-09-28,NA,Cheddar,NA,Parmesan,NA
28-95,2024-09-28,NA,Cheddar,NA,Parmesan,NA
28-96,2024-09-28,"Bacon, Pulled Pork, Brisket, Grilled Chicken",Cheddar,NA,Mushrooms,"BBQ, Ranch"
28-97,2024-09-28,"Bacon, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Mushrooms, Broccoli, Breadcrumbs, Parmesan","Garlic Parmesan, Buffalo, Pesto"
28-99,2024-09-28,"Bacon, Ham",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",BBQ
28-100,2024-09-28,Bacon,Alfredo,Cheesecake,"Breadcrumbs, Parmesan",Garlic Parmesan
28-104,2024-09-28,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Corn, Onions","Garlic Parmesan, Ranch"
28-101,2024-09-28,Ham,Cheddar,Garlic Bread,Broccoli,Pesto
28-102,2024-09-28,Pulled Pork,MIX,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",NA
28-106,2024-09-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,Breadcrumbs,NA
28-107,2024-09-28,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
28-108,2024-09-28,"Brisket, Grilled Chicken","MIX, Cheddar","Large Chocolate Chunk Cookie, Any Bag Of Chips","Parmesan, Bell Peppers, Corn, Onions","Garlic Parmesan, Hot Honey, Ranch"
28-109,2024-09-28,Brisket,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
28-110,2024-09-28,Grilled Chicken,Cheddar,Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
28-112,2024-09-28,NA,MIX,NA,"Bell Peppers, Breadcrumbs, Jalapenos","Hot Honey, Pesto"
28-113,2024-09-28,"Brisket, Grilled Chicken",Pepper Jack,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo, Ranch"
28-115,2024-09-28,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Buffalo, Ranch"
28-114,2024-09-28,"Bacon, Grilled Chicken","Alfredo, Pepper Jack, Cheddar","Cheesy Garlic Bread, Garlic Bread","Broccoli, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, Buffalo, Pesto, Ranch"
28-119,2024-09-28,"Bacon, Brisket",Cheddar,NA,"Broccoli, Parmesan",BBQ
28-117,2024-09-28,Bacon,Cheddar,NA,"Bell Peppers, Breadcrumbs",NA
28-118,2024-09-28,Ham,MIX,NA,"Broccoli, Breadcrumbs, Parmesan",BBQ
28-120,2024-09-28,Bacon,MIX,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
28-122,2024-09-28,Grilled Chicken,Pepper Jack,NA,"Onions, Parmesan, Breadcrumbs, Bell Peppers, Jalapenos",Garlic Parmesan
28-121,2024-09-28,Bacon,Pepper Jack,NA,"Breadcrumbs, Parmesan",NA
28-124,2024-09-28,"Brisket, Grilled Chicken","Pepper Jack, MIX, Alfredo",NA,"Mushrooms, Broccoli, Breadcrumbs, Parmesan","BBQ, Pesto"
28-126,2024-09-28,NA,Cheddar,NA,NA,Garlic Parmesan
28-127,2024-09-28,Brisket,MIX,NA,"Onions, Corn, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
28-131,2024-09-28,NA,Cheddar,NA,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey, Pesto"
28-133,2024-09-28,Brisket,Alfredo,NA,"Onions, Corn, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","Garlic Parmesan, Hot Honey"
28-128,2024-09-28,NA,MIX,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, Pesto"
28-129,2024-09-28,NA,MIX,NA,"Onions, Corn, Parmesan, Breadcrumbs, Tomatoes","Garlic Parmesan, Pesto"
28-130,2024-09-28,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Corn, Jalapenos","Garlic Parmesan, Buffalo"
28-135,2024-09-28,Grilled Chicken,"Melted Parmesan, Cheddar",NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, Hot Honey, Buffalo, Pesto"
28-136,2024-09-28,NA,Cheddar,NA,"Broccoli, Onions","Garlic Parmesan, Pesto"
28-137,2024-09-28,NA,Cheddar,NA,Breadcrumbs,Garlic Parmesan
28-138,2024-09-28,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
28-140,2024-09-28,Brisket,"Cheddar Mac, Melted Cheddar","Cheesy Garlic Bread, Garlic Bread, Cheesecake",Parmesan,NA
28-139,2024-09-28,Bacon,"Cheddar Mac, Melted Cheddar, Melted Pepper Jack, Cheddar",Cheesy Garlic Bread,"Onions, Pineapple, Parmesan, Bell Peppers, Tomatoes, Jalapenos","Garlic Parmesan, Buffalo"
28-143,2024-09-28,NA,Cheddar,NA,"Onions, Pineapple, Parmesan, Breadcrumbs, Tomatoes, Jalapenos","BBQ, Hot Honey"
28-144,2024-09-28,Grilled Chicken,Cheddar,NA,Parmesan,"BBQ, Hot Honey"
28-142,2024-09-28,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Corn, Parmesan",Ranch
28-141,2024-09-28,Pulled Pork,Cheddar,NA,"Pineapple, Breadcrumbs, Corn, Parmesan",BBQ
28-146,2024-09-28,"Bacon, Grilled Chicken","Melted Cheddar, Cheddar",NA,"Onions, Corn, Parmesan, Breadcrumbs, Bell Peppers","Garlic Parmesan, BBQ"
28-148,2024-09-28,Grilled Chicken,Melted Cheddar,NA,"Mushrooms, Broccoli, Parmesan",NA
28-147,2024-09-28,Brisket,"MIX, Cheddar",NA,"Onions, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",BBQ
28-150,2024-09-28,Grilled Chicken,"Pepper Jack, Cheddar",NA,"Mushrooms, Parmesan, Breadcrumbs, Onions","Garlic Parmesan, Hot Honey, Ranch, Pesto"
28-149,2024-09-28,Grilled Chicken,Cheddar,NA,"Onions, Pineapple, Corn, Breadcrumbs, Mushrooms, Jalapenos",Hot Honey
28-152,2024-09-28,NA,Cheddar,NA,Parmesan,NA
28-154,2024-09-28,NA,Cheddar,NA,"Broccoli, Onions, Parmesan, Breadcrumbs, Mushrooms, Tomatoes",Hot Honey
28-156,2024-09-28,NA,MIX,Cheesy Garlic Bread,Bell Peppers,Garlic Parmesan
28-157,2024-09-28,Grilled Chicken,MIX,NA,"Broccoli, Corn, Parmesan, Breadcrumbs, Mushrooms, Bell Peppers","Hot Honey, Ranch"
28-163,2024-09-28,NA,Pepper Jack,NA,"Breadcrumbs, Jalapenos",Pesto
28-164,2024-09-28,Grilled Chicken,Pepper Jack,NA,"Mushrooms, Bell Peppers, Corn, Broccoli","Hot Honey, Ranch"
28-166,2024-09-28,NA,Pepper Jack,NA,"Onions, Pineapple, Parmesan, Mushrooms, Bell Peppers, Jalapenos","Garlic Parmesan, Pesto"
28-165,2024-09-28,Grilled Chicken,Pepper Jack,NA,"Onions, Corn, Bell Peppers, Parmesan, Breadcrumbs, Mushrooms, Tomatoes, Jalapenos","Hot Honey, Pesto"
28-168,2024-09-28,"Pulled Pork, Grilled Chicken",Melted Pepper Jack,NA,"Broccoli, Onions, Corn, Parmesan, Breadcrumbs, Mushrooms","Garlic Parmesan, BBQ, Hot Honey, Ranch"
29-2,2024-09-29,Bacon,Cheddar,NA,"Parmesan, Broccoli, Onions",Buffalo
29-3,2024-09-29,"Pulled Pork, Brisket, Grilled Chicken",Cheddar,NA,"Bell Peppers, Breadcrumbs, Corn, Onions","Hot Honey, Pesto"
29-5,2024-09-29,Grilled Chicken,Alfredo,Garlic Bread,Parmesan,Garlic Parmesan
29-7,2024-09-29,Brisket,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Jalapenos",Garlic Parmesan
29-6,2024-09-29,"Bacon, Brisket",Alfredo,Garlic Bread,Parmesan,Garlic Parmesan
29-9,2024-09-29,Bacon,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
29-10,2024-09-29,"Bacon, Grilled Chicken",Alfredo,Cheesy Garlic Bread,Parmesan,Garlic Parmesan
29-11,2024-09-29,Brisket,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Bell Peppers",BBQ
29-12,2024-09-29,Grilled Chicken,Alfredo,NA,"Pineapple, Broccoli, Corn",Garlic Parmesan
