order number,date,meat,cheese,sides,toppings,sauce
26-85,2024-07-26,Grilled Chicken,Cheddar,Garlic Bread,"Corn, Broccoli",NA
26-86,2024-07-26,Bacon,Alfredo,NA,"Broccoli, Mushrooms",Garlic Parmesan
26-87,2024-07-26,"Bacon, Grilled Chicken",Cheddar,NA,"Parmesan, Corn","Ranch, Hot Honey"
26-89,2024-07-26,Brisket,Cheddar,NA,"Corn, Tomatoes, Onions, Bell Peppers, Parmesan",Hot Honey
26-90,2024-07-26,Ham,Alfredo,Garlic Bread,NA,NA
26-91,2024-07-26,"Bacon, Grilled Chicken",Pepper Jack,NA,Jalapenos,NA
26-92,2024-07-26,NA,Pepper Jack,NA,"Onions, Breadcrumbs, Jalapenos","Pesto, Garlic Parmesan"
26-93,2024-07-26,NA,Cheddar,NA,"Onions, Parmesan, Jalapenos",Garlic Parmesan
26-95,2024-07-26,Bacon,"Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,Onions,"Ranch, Garlic Parmesan"
26-96,2024-07-26,"Grilled Chicken, Brisket","Melted Cheddar, Cheddar, Cheddar Mac",NA,"Parmesan, Breadcrumbs","Ranch, Garlic Parmesan"
26-97,2024-07-26,Brisket,Melted Cheddar,"Side Mac, Cheesy Garlic Bread",Onions,BBQ
26-100,2024-07-26,"Bacon, Grilled Chicken",Cheddar,Garlic Bread,Breadcrumbs,Ranch
26-99,2024-07-26,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Parmesan, Corn, Breadcrumbs, Mushrooms",Hot Honey
26-98,2024-07-26,NA,Cheddar,Garlic Bread,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan",Pesto
27-3,2024-07-27,Grilled Chicken,"Cheddar, Alfredo",Cheesy Garlic Bread,"Parmesan, Corn",BBQ
27-4,2024-07-27,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan","Ranch, Hot Honey"
27-8,2024-07-27,Pulled Pork,Cheddar,NA,"Parmesan, Breadcrumbs",Buffalo
27-6,2024-07-27,Grilled Chicken,"MIX, Melted Pepper Jack",Cheesy Garlic Bread,Breadcrumbs,"Buffalo, Ranch"
27-5,2024-07-27,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Onions, Parmesan, Breadcrumbs, Jalapenos","Garlic Parmesan, BBQ"
27-10,2024-07-27,NA,Melted Cheddar,Any Bag Of Chips,NA,NA
27-9,2024-07-27,Bacon,Cheddar,NA,"Parmesan, Mushrooms",NA
27-11,2024-07-27,"Bacon, Ham, Brisket","Melted Cheddar, Cheddar, Alfredo Mac",Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Bell Peppers, Parmesan, Mushrooms",Ranch
27-12,2024-07-27,"Bacon, Brisket",Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, Garlic Parmesan, Hot Honey, Buffalo, Pesto, BBQ"
27-13,2024-07-27,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Parmesan, Mushrooms",Garlic Parmesan
27-14,2024-07-27,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs",NA
27-15,2024-07-27,NA,Pepper Jack,NA,"Corn, Mushrooms, Breadcrumbs, Tomatoes",Pesto
27-16,2024-07-27,Grilled Chicken,Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs, Mushrooms",Hot Honey
27-17,2024-07-27,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Mushrooms, Breadcrumbs, Tomatoes",Ranch
27-18,2024-07-27,Pulled Pork,Pepper Jack,NA,"Jalapenos, Bell Peppers, Breadcrumbs, Tomatoes",Buffalo
27-20,2024-07-27,"Bacon, Pulled Pork, Brisket",Cheddar,"Cheesy Garlic Bread, Cheesecake","Parmesan, Corn, Broccoli, Breadcrumbs","Ranch, Garlic Parmesan, BBQ"
27-19,2024-07-27,"Bacon, Pulled Pork, Brisket","MIX, Cheddar","Garlic Bread, Any Bag Of Chips, Cheesy Garlic Bread","Corn, Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan","BBQ, Hot Honey"
27-21,2024-07-27,"Bacon, Pulled Pork",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs",BBQ
27-22,2024-07-27,Brisket,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Bell Peppers, Breadcrumbs",BBQ
27-26,2024-07-27,Grilled Chicken,Alfredo,Garlic Bread,Broccoli,Ranch
27-27,2024-07-27,Grilled Chicken,"Alfredo Mac, Melted Parmesan",NA,"Parmesan, Breadcrumbs, Tomatoes","Pesto, Garlic Parmesan"
27-28,2024-07-27,Bacon,MIX,Garlic Bread,"Parmesan, Breadcrumbs",NA
27-30,2024-07-27,"Bacon, Brisket","Cheddar, Alfredo",NA,"Parmesan, Corn, Bell Peppers",BBQ
27-32,2024-07-27,Brisket,Cheddar,NA,"Broccoli, Breadcrumbs",BBQ
27-33,2024-07-27,"Bacon, Brisket",MIX,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, BBQ"
27-34,2024-07-27,Brisket,Pepper Jack,NA,"Onions, Corn, Jalapenos","Ranch, Hot Honey"
27-37,2024-07-27,"Grilled Chicken, Pulled Pork",Cheddar,Garlic Bread,"Onions, Parmesan, Broccoli, Breadcrumbs","Garlic Parmesan, BBQ"
27-35,2024-07-27,"Grilled Chicken, Brisket","Pepper Jack Mac, Melted Cheddar, Cheddar",NA,"Corn, Breadcrumbs, Bell Peppers, Parmesan, Mushrooms","BBQ, Hot Honey"
27-36,2024-07-27,"Grilled Chicken, Brisket","MIX, Cheddar, Melted Parmesan",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Jalapenos, Onions, Parmesan","Buffalo, Ranch, Garlic Parmesan, Hot Honey"
27-38,2024-07-27,Grilled Chicken,Cheddar,NA,Parmesan,Garlic Parmesan
27-39,2024-07-27,Pulled Pork,Cheddar,Side Mac,"Corn, Breadcrumbs, Onions, Parmesan, Mushrooms",Garlic Parmesan
27-40,2024-07-27,Brisket,Cheddar,NA,"Parmesan, Corn, Broccoli, Breadcrumbs",Pesto
27-41,2024-07-27,"Bacon, Grilled Chicken",Cheddar,Side Mac,"Onions, Breadcrumbs","Garlic Parmesan, BBQ"
27-42,2024-07-27,Brisket,MIX,NA,"Onions, Corn, Breadcrumbs, Jalapenos",BBQ
27-43,2024-07-27,"Grilled Chicken, Brisket",MIX,NA,"Onions, Parmesan, Bell Peppers","Buffalo, Ranch, BBQ"
27-45,2024-07-27,"Ham, Brisket","Cheddar, Alfredo",Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Jalapenos, Bell Peppers, Parmesan",NA
27-46,2024-07-27,"Grilled Chicken, Ham, Pulled Pork",Cheddar,NA,"Jalapenos, Parmesan, Broccoli, Mushrooms",BBQ
27-47,2024-07-27,"Bacon, Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan, Mushrooms","Buffalo, Ranch, BBQ"
27-48,2024-07-27,"Grilled Chicken, Brisket, Pulled Pork",Cheddar,NA,"Parmesan, Breadcrumbs","Pesto, BBQ"
27-49,2024-07-27,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Parmesan, Broccoli, Breadcrumbs",Hot Honey
27-50,2024-07-27,"Grilled Chicken, Brisket",Cheddar,Cheesy Garlic Bread,"Jalapenos, Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
27-52,2024-07-27,Grilled Chicken,Cheddar,NA,"Onions, Parmesan","Pesto, Garlic Parmesan"
27-53,2024-07-27,Brisket,Alfredo,Cheesy Garlic Bread,"Broccoli, Breadcrumbs",NA
27-55,2024-07-27,Brisket,MIX,NA,"Onions, Corn, Breadcrumbs, Jalapenos",NA
27-56,2024-07-27,NA,"Melted Cheddar, Cheddar Mac",NA,NA,NA
27-57,2024-07-27,NA,Alfredo,NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan",Garlic Parmesan
27-54,2024-07-27,"Pulled Pork, Grilled Chicken","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Parmesan","Pesto, Ranch"
27-58,2024-07-27,"Bacon, Pulled Pork, Brisket",MIX,"Cheesecake, Cheesy Garlic Bread","Onions, Parmesan, Bell Peppers, Jalapenos",BBQ
27-60,2024-07-27,Brisket,"Cheddar Mac, Melted Pepper Jack",NA,"Jalapenos, Tomatoes",BBQ
27-61,2024-07-27,Bacon,Alfredo,NA,"Parmesan, Corn, Breadcrumbs",Garlic Parmesan
27-62,2024-07-27,Grilled Chicken,Alfredo,NA,"Parmesan, Corn, Breadcrumbs",Pesto
27-63,2024-07-27,"Grilled Chicken, Brisket",Pepper Jack,NA,"Jalapenos, Onions","Buffalo, BBQ"
27-64,2024-07-27,"Bacon, Grilled Chicken",Pepper Jack,NA,Broccoli,Buffalo
27-65,2024-07-27,Bacon,Alfredo,NA,"Onions, Bell Peppers",Hot Honey
27-66,2024-07-27,Bacon,Alfredo,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs",Garlic Parmesan
28-4,2024-07-28,"Grilled Chicken, Brisket","Cheddar, Alfredo",NA,"Parmesan, Breadcrumbs",Ranch
28-5,2024-07-28,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs",Garlic Parmesan
28-10,2024-07-28,Grilled Chicken,Cheddar,NA,"Onions, Corn, Parmesan","Ranch, Garlic Parmesan"
28-11,2024-07-28,Bacon,"MIX, Cheddar",NA,"Parmesan, Breadcrumbs, Mushrooms","Ranch, Hot Honey"
28-12,2024-07-28,Grilled Chicken,Alfredo,NA,"Onions, Bell Peppers, Mushrooms, Tomatoes","Buffalo, Ranch"
28-14,2024-07-28,"Bacon, Ham, Brisket","MIX, Cheddar, Melted Cheddar","Garlic Bread, Any Bag Of Chips","Parmesan, Broccoli","Pesto, BBQ, Hot Honey"
28-15,2024-07-28,"Pulled Pork, Brisket","Cheddar, Melted Parmesan",Doritos,"Onions, Parmesan, Mushrooms",Garlic Parmesan
28-16,2024-07-28,Brisket,"Pepper Jack Mac, Melted Cheddar",Any Bag Of Chips,NA,"Ranch, BBQ"
28-19,2024-07-28,Brisket,MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Pesto
28-20,2024-07-28,Brisket,"Cheddar, Alfredo",NA,"Breadcrumbs, Onions, Bell Peppers, Parmesan, Mushrooms",Pesto
28-21,2024-07-28,Ham,Cheddar,NA,Corn,Garlic Parmesan
28-24,2024-07-28,"Bacon, Pulled Pork, Grilled Chicken","Pepper Jack Mac, Cheddar, Melted Pepper Jack, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Corn, Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan","Buffalo, Ranch, BBQ"
28-25,2024-07-28,Brisket,Cheddar,Cheesy Garlic Bread,"Broccoli, Breadcrumbs",BBQ
28-26,2024-07-28,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
28-27,2024-07-28,"Grilled Chicken, Brisket",Cheddar,NA,"Parmesan, Breadcrumbs",BBQ
28-28,2024-07-28,"Bacon, Pulled Pork, Brisket","MIX, Cheddar",Cheesy Garlic Bread,"Corn, Parmesan, Broccoli, Breadcrumbs",BBQ
28-23,2024-07-28,"Bacon, Grilled Chicken, Brisket",Cheddar,"Garlic Bread, Any Bag Of Chips","Jalapenos, Bell Peppers, Breadcrumbs, Tomatoes",BBQ
28-30,2024-07-28,Pulled Pork,"MIX, Cheddar",Cheesy Garlic Bread,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions",BBQ
28-31,2024-07-28,Bacon,Cheddar,Cheesy Garlic Bread,NA,NA
28-32,2024-07-28,NA,Cheddar,NA,Parmesan,NA
28-33,2024-07-28,Pulled Pork,Cheddar,"Side Mac, Cheesy Garlic Bread","Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan, Mushrooms",Ranch
28-35,2024-07-28,"Bacon, Brisket",MIX,NA,"Broccoli, Breadcrumbs",Garlic Parmesan
28-36,2024-07-28,Pulled Pork,Pepper Jack,NA,Parmesan,Buffalo
28-37,2024-07-28,NA,Cheddar,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",NA
28-43,2024-07-28,Ham,Cheddar,NA,"Parmesan, Broccoli, Breadcrumbs",NA
28-42,2024-07-28,"Bacon, Grilled Chicken, Brisket",MIX,Cheesy Garlic Bread,"Parmesan, Breadcrumbs","Buffalo, Garlic Parmesan"
28-47,2024-07-28,Brisket,Cheddar,NA,Parmesan,Ranch
28-46,2024-07-28,"Grilled Chicken, Brisket","MIX, Alfredo",NA,"Parmesan, Mushrooms",Garlic Parmesan
28-48,2024-07-28,Bacon,MIX,NA,"Parmesan, Breadcrumbs",NA
28-49,2024-07-28,Brisket,"Cheddar, Pepper Jack",NA,"Corn, Breadcrumbs, Onions, Jalapenos, Bell Peppers, Mushrooms",BBQ
28-50,2024-07-28,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Corn, Breadcrumbs, Broccoli, Onions, Parmesan, Mushrooms","Garlic Parmesan, Ranch, BBQ, Hot Honey"
28-51,2024-07-28,NA,Cheddar,NA,Broccoli,NA
28-53,2024-07-28,Brisket,Cheddar,NA,"Corn, Tomatoes, Broccoli, Onions, Bell Peppers, Parmesan, Mushrooms",Hot Honey
28-52,2024-07-28,"Bacon, Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Parmesan, Corn, Broccoli, Breadcrumbs","Garlic Parmesan, BBQ"
28-55,2024-07-28,"Bacon, Pulled Pork",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Corn, Breadcrumbs","BBQ, Hot Honey"
28-56,2024-07-28,Bacon,Cheddar,NA,Breadcrumbs,Ranch
28-57,2024-07-28,"Grilled Chicken, Brisket",Alfredo,Cheetos,NA,"Ranch, BBQ"
28-58,2024-07-28,Grilled Chicken,Alfredo,Doritos,NA,Ranch
28-60,2024-07-28,Pulled Pork,Cheddar,Cheesy Garlic Bread,Corn,BBQ
28-62,2024-07-28,NA,Cheddar,NA,"Parmesan, Breadcrumbs",Garlic Parmesan
28-59,2024-07-28,"Bacon, Pulled Pork",Cheddar,NA,"Parmesan, Breadcrumbs",NA
28-61,2024-07-28,Bacon,MIX,NA,"Onions, Corn, Parmesan","Garlic Parmesan, Hot Honey"
28-63,2024-07-28,"Grilled Chicken, Brisket",Cheddar,Any Bag Of Chips,Parmesan,BBQ
28-64,2024-07-28,Grilled Chicken,Pepper Jack,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms","Buffalo, Ranch, Garlic Parmesan"
28-66,2024-07-28,"Pulled Pork, Brisket",Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
29-2,2024-07-29,"Bacon, Grilled Chicken",MIX,NA,"Onions, Broccoli, Breadcrumbs","Garlic Parmesan, Ranch"
29-3,2024-07-29,NA,NA,Cheesy Garlic Bread,NA,NA
29-4,2024-07-29,Brisket,Cheddar,NA,"Parmesan, Bell Peppers, Breadcrumbs","Buffalo, Ranch"
29-5,2024-07-29,Bacon,Alfredo,Garlic Bread,"Parmesan, Broccoli, Breadcrumbs, Mushrooms",Garlic Parmesan
29-6,2024-07-29,Pulled Pork,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan, Pineapple, Mushrooms","Pesto, Garlic Parmesan"
29-7,2024-07-29,Brisket,MIX,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Parmesan, Mushrooms","Garlic Parmesan, Hot Honey"
29-9,2024-07-29,"Pulled Pork, Brisket",Cheddar,NA,"Breadcrumbs, Broccoli, Onions, Parmesan, Mushrooms",BBQ
29-8,2024-07-29,Grilled Chicken,"Cheddar, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
29-10,2024-07-29,"Bacon, Brisket",Cheddar,NA,"Tomatoes, Broccoli, Onions, Bell Peppers, Parmesan, Mushrooms",Garlic Parmesan
29-11,2024-07-29,NA,Cheddar,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Pesto, Garlic Parmesan"
29-12,2024-07-29,Brisket,Alfredo,NA,"Broccoli, Mushrooms",Buffalo
29-13,2024-07-29,Pulled Pork,Pepper Jack,Cheesecake,"Jalapenos, Corn, Breadcrumbs, Parmesan",Buffalo
29-14,2024-07-29,"Bacon, Grilled Chicken, Ham, Pulled Pork, Brisket",Alfredo,NA,"Corn, Breadcrumbs, Jalapenos, Parmesan, Mushrooms",Garlic Parmesan
29-15,2024-07-29,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,Breadcrumbs,"Garlic Parmesan, BBQ, Hot Honey"
29-16,2024-07-29,"Bacon, Grilled Chicken",Pepper Jack,Cheesecake,"Jalapenos, Parmesan",Buffalo
29-17,2024-07-29,NA,Cheddar,Side Mac,Breadcrumbs,NA
29-18,2024-07-29,"Bacon, Grilled Chicken, Pulled Pork","Melted Cheddar, Cheddar, Cheddar Mac","Garlic Bread, Cheesy Garlic Bread","Corn, Parmesan, Breadcrumbs, Mushrooms",BBQ
29-19,2024-07-29,Grilled Chicken,Cheddar,"Garlic Bread, Cheesy Garlic Bread, Cheesecake","Breadcrumbs, Tomatoes, Onions, Bell Peppers, Parmesan",BBQ
29-20,2024-07-29,Bacon,"Cheddar, Pepper Jack",NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Pesto, BBQ"
29-21,2024-07-29,"Bacon, Grilled Chicken",Cheddar,Cheesy Garlic Bread,"Corn, Mushrooms","Buffalo, Ranch"
29-23,2024-07-29,"Grilled Chicken, Brisket",MIX,NA,"Onions, Bell Peppers, Jalapenos, Mushrooms",BBQ
29-22,2024-07-29,Pulled Pork,MIX,NA,Corn,BBQ
29-24,2024-07-29,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
29-25,2024-07-29,Brisket,"MIX, Cheddar",NA,"Parmesan, Breadcrumbs, Tomatoes",BBQ
29-27,2024-07-29,Grilled Chicken,"Melted Cheddar, Cheddar Mac",Garlic Bread,"Onions, Corn, Bell Peppers, Breadcrumbs",Garlic Parmesan
29-29,2024-07-29,Brisket,"Melted Pepper Jack, Alfredo Mac",NA,"Onions, Corn, Mushrooms",Hot Honey
29-28,2024-07-29,"Bacon, Grilled Chicken, Pulled Pork","MIX, Cheddar",Garlic Bread,"Onions, Parmesan, Bell Peppers",NA
29-30,2024-07-29,Brisket,Cheddar,NA,Corn,Buffalo
29-31,2024-07-29,NA,Cheddar,NA,NA,Hot Honey
29-32,2024-07-29,"Pulled Pork, Brisket",Pepper Jack,NA,"Corn, Tomatoes, Onions, Jalapenos, Bell Peppers",Pesto
29-33,2024-07-29,Pulled Pork,Cheddar,NA,"Broccoli, Onions, Jalapenos, Bell Peppers, Mushrooms",Pesto
29-34,2024-07-29,Bacon,Cheddar,NA,"Onions, Bell Peppers, Tomatoes",BBQ
29-35,2024-07-29,"Bacon, Grilled Chicken","Cheddar, Pepper Jack","Garlic Bread, Cheesy Garlic Bread","Corn, Breadcrumbs, Tomatoes, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Garlic Parmesan
29-37,2024-07-29,"Bacon, Pulled Pork, Brisket","Melted Cheddar, Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Corn, Tomatoes, Onions, Jalapenos, Bell Peppers","Buffalo, BBQ"
29-36,2024-07-29,"Bacon, Pulled Pork",MIX,NA,"Onions, Parmesan, Bell Peppers, Breadcrumbs",Garlic Parmesan
29-39,2024-07-29,Brisket,"Pepper Jack, Alfredo",NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms","Pesto, Garlic Parmesan"
29-42,2024-07-29,"Grilled Chicken, Ham",Cheddar,"Garlic Bread, Cheesy Garlic Bread","Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Parmesan","Pesto, Ranch, Garlic Parmesan"
29-41,2024-07-29,NA,Cheddar,NA,"Parmesan, Breadcrumbs",NA
29-40,2024-07-29,Pulled Pork,Cheddar,NA,"Onions, Parmesan, Breadcrumbs, Mushrooms",Garlic Parmesan
29-43,2024-07-29,NA,Cheddar,Cheesecake,Parmesan,NA
29-44,2024-07-29,NA,Cheddar,Cheesecake,"Parmesan, Breadcrumbs",Ranch
29-45,2024-07-29,"Pulled Pork, Grilled Chicken","Cheddar Mac, Cheddar, Melted Pepper Jack",Cheesy Garlic Bread,"Corn, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Ranch, BBQ"
29-46,2024-07-29,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,Parmesan,BBQ
30-1,2024-07-30,Grilled Chicken,Cheddar,NA,"Onions, Bell Peppers, Jalapenos","Buffalo, Ranch"
30-2,2024-07-30,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Parmesan","Buffalo, BBQ"
30-4,2024-07-30,NA,"Cheddar, Alfredo",Garlic Bread,"Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
30-5,2024-07-30,Brisket,Pepper Jack,NA,"Corn, Breadcrumbs, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms","Pesto, BBQ"
30-7,2024-07-30,Bacon,MIX,NA,"Parmesan, Breadcrumbs",NA
30-6,2024-07-30,Bacon,MIX,NA,"Onions, Corn, Tomatoes",Garlic Parmesan
30-8,2024-07-30,Ham,Melted Cheddar,Any Bag Of Chips,Parmesan,NA
30-10,2024-07-30,Brisket,"Cheddar Mac, Melted Pepper Jack",NA,NA,NA
30-11,2024-07-30,Bacon,"Cheddar Mac, Melted Pepper Jack",NA,"Onions, Corn, Mushrooms",Garlic Parmesan
30-12,2024-07-30,"Pulled Pork, Brisket",Pepper Jack,NA,"Breadcrumbs, Onions, Jalapenos, Bell Peppers, Mushrooms",Ranch
30-13,2024-07-30,Pulled Pork,Pepper Jack,Side Mac,"Onions, Bell Peppers, Breadcrumbs, Mushrooms",BBQ
30-15,2024-07-30,Brisket,Pepper Jack,NA,"Onions, Bell Peppers, Pineapple",Buffalo
30-14,2024-07-30,"Bacon, Grilled Chicken","Melted Cheddar, Alfredo Mac, MIX","Any Bag Of Chips, Cheesy Garlic Bread","Parmesan, Bell Peppers, Breadcrumbs, Mushrooms",Garlic Parmesan
30-16,2024-07-30,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Parmesan, Breadcrumbs",Garlic Parmesan
30-18,2024-07-30,Ham,Alfredo,NA,"Corn, Tomatoes, Broccoli, Bell Peppers, Mushrooms",Ranch
30-17,2024-07-30,Grilled Chicken,"Cheddar, Alfredo","Garlic Bread, Cheesy Garlic Bread","Parmesan, Broccoli, Breadcrumbs",NA
30-19,2024-07-30,NA,Cheddar,NA,"Corn, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan",Garlic Parmesan
30-20,2024-07-30,Pulled Pork,Melted Pepper Jack,NA,"Onions, Broccoli",Hot Honey
30-21,2024-07-30,Brisket,MIX,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers, Mushrooms",NA
30-22,2024-07-30,Pulled Pork,MIX,Any Bag Of Chips,Parmesan,NA
30-23,2024-07-30,Brisket,Pepper Jack,NA,Onions,NA
30-24,2024-07-30,Grilled Chicken,Pepper Jack,NA,"Onions, Broccoli, Mushrooms, Tomatoes",Ranch
30-25,2024-07-30,Brisket,Pepper Jack,NA,Parmesan,Buffalo
30-26,2024-07-30,"Pulled Pork, Ham",Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Onions, Parmesan",Garlic Parmesan
30-28,2024-07-30,Bacon,Cheddar,Garlic Bread,"Onions, Breadcrumbs, Jalapenos",Buffalo
30-29,2024-07-30,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Parmesan, Breadcrumbs",Garlic Parmesan
30-31,2024-07-30,Bacon,Cheddar,NA,NA,"Buffalo, BBQ, Hot Honey"
30-32,2024-07-30,Grilled Chicken,Pepper Jack,NA,"Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Bell Peppers",Buffalo
30-33,2024-07-30,Brisket,Pepper Jack,NA,"Jalapenos, Breadcrumbs, Mushrooms","BBQ, Hot Honey"
30-35,2024-07-30,"Pulled Pork, Brisket",Cheddar,NA,"Corn, Tomatoes, Broccoli, Onions, Jalapenos, Bell Peppers",BBQ
30-34,2024-07-30,Grilled Chicken,Alfredo,NA,"Pineapple, Mushrooms",BBQ
30-36,2024-07-30,Brisket,Alfredo,NA,"Parmesan, Bell Peppers, Breadcrumbs, Tomatoes","Pesto, Garlic Parmesan"
30-37,2024-07-30,"Bacon, Grilled Chicken, Ham, Pulled Pork, Brisket",Alfredo,NA,"Parmesan, Corn, Breadcrumbs, Mushrooms","Ranch, Garlic Parmesan"
30-38,2024-07-30,Brisket,Pepper Jack,NA,"Jalapenos, Onions, Bell Peppers",BBQ
30-40,2024-07-30,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms","Garlic Parmesan, Buffalo, Pesto, BBQ"
30-39,2024-07-30,Brisket,Cheddar,NA,"Breadcrumbs, Mushrooms",BBQ
30-43,2024-07-30,"Bacon, Brisket",Cheddar,Lays Classic,"Onions, Broccoli",Garlic Parmesan
30-42,2024-07-30,Grilled Chicken,Alfredo,"Cheesecake, Cheesy Garlic Bread","Onions, Jalapenos",Garlic Parmesan
30-44,2024-07-30,"Bacon, Grilled Chicken",MIX,NA,"Parmesan, Breadcrumbs",NA
30-45,2024-07-30,NA,MIX,Cheesy Garlic Bread,"Tomatoes, Broccoli, Jalapenos, Bell Peppers, Parmesan, Pineapple, Mushrooms",Garlic Parmesan
30-46,2024-07-30,Brisket,Cheddar,Doritos,"Corn, Breadcrumbs, Onions, Bell Peppers, Parmesan","Pesto, Ranch, Garlic Parmesan"
30-47,2024-07-30,"Bacon, Grilled Chicken","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Parmesan, Broccoli",Garlic Parmesan
30-48,2024-07-30,Pulled Pork,Cheddar,NA,"Breadcrumbs, Tomatoes, Onions, Jalapenos, Parmesan","Garlic Parmesan, BBQ"
30-41,2024-07-30,NA,MIX,NA,Parmesan,"Pesto, Garlic Parmesan"
30-51,2024-07-30,NA,MIX,Cheesy Garlic Bread,NA,Ranch
30-50,2024-07-30,NA,MIX,NA,"Parmesan, Broccoli, Breadcrumbs",Garlic Parmesan
30-57,2024-07-30,Grilled Chicken,MIX,NA,"Onions, Broccoli, Breadcrumbs",Garlic Parmesan
30-58,2024-07-30,Brisket,MIX,NA,"Onions, Broccoli, Jalapenos","BBQ, Hot Honey"
30-55,2024-07-30,Grilled Chicken,MIX,NA,"Corn, Broccoli, Onions, Bell Peppers, Parmesan","Pesto, Garlic Parmesan"
30-56,2024-07-30,Grilled Chicken,MIX,NA,"Corn, Broccoli, Onions, Jalapenos, Bell Peppers, Parmesan, Mushrooms",Buffalo
