order number,date,meat,cheese,sides,toppings,sauce
20-15,2024-05-20,Grilled Chicken,Cheddar,NA,"Mushrooms, Broccoli, Breadcrumbs, Corn","Ranch, Buffalo"
20-16,2024-05-20,NA,Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Mushrooms, Parmesan","Ranch, Buffalo"
20-17,2024-05-20,"Bacon, Pulled Pork","Pepper Jack, Melted Pepper Jack","Cheesy Garlic Bread, Cheesecake",Onions,BBQ
20-19,2024-05-20,"Grilled Chicken, Bacon","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan","Pesto, Ranch, Buffalo"
20-20,2024-05-20,Pulled Pork,Cheddar,Cheesy Garlic Bread,Parmesan,NA
20-18,2024-05-20,Brisket,Cheddar,NA,"Corn, Breadcrumbs",BBQ
20-21,2024-05-20,Brisket,Cheddar,Garlic Bread,"Mushrooms, Onions, Breadcrumbs, Parmesan","Pesto, Ranch"
20-22,2024-05-20,Bacon,Alfredo,Cheesy Garlic Bread,"Mushrooms, Corn, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
20-23,2024-05-20,"Grilled Chicken, Ham",Melted Pepper Jack,Side Mac,Parmesan,Hot Honey
20-24,2024-05-20,NA,Cheddar,Cheesecake,"Jalapenos, Breadcrumbs, Parmesan",NA
20-25,2024-05-20,Grilled Chicken,Cheddar,NA,"Corn, Onions, Pineapple",BBQ
20-26,2024-05-20,"Grilled Chicken, Brisket","Alfredo, Cheddar",NA,"Broccoli, Breadcrumbs, Parmesan","Ranch, Buffalo, Garlic Parmesan"
20-27,2024-05-20,Bacon,Cheddar,NA,"Pineapple, Tomatoes, Broccoli, Mushrooms, Parmesan",Garlic Parmesan
20-29,2024-05-20,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Corn, Parmesan","Ranch, Buffalo"
20-30,2024-05-20,"Brisket, Pulled Pork","Cheddar, Alfredo Mac, Melted Pepper Jack",NA,"Onions, Breadcrumbs, Parmesan","BBQ, Ranch, Garlic Parmesan"
20-32,2024-05-20,Grilled Chicken,Alfredo,Cheesy Garlic Bread,"Mushrooms, Broccoli, Breadcrumbs",Pesto
20-33,2024-05-20,"Grilled Chicken, Bacon","Alfredo, Cheddar",NA,"Tomatoes, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
20-34,2024-05-20,Bacon,Cheddar,NA,Parmesan,Garlic Parmesan
20-36,2024-05-20,Brisket,Pepper Jack,Garlic Bread,"Onions, Bell Peppers","Buffalo, Hot Honey"
20-38,2024-05-20,Brisket,Cheddar,Cheesy Garlic Bread,"Mushrooms, Onions, Bell Peppers",BBQ
20-39,2024-05-20,Grilled Chicken,Alfredo,NA,"Corn, Breadcrumbs, Parmesan",Buffalo
20-40,2024-05-20,"Grilled Chicken, Ham","Alfredo, Cheddar",Any Bag Of Chips,"Bell Peppers, Parmesan",Garlic Parmesan
20-43,2024-05-20,Pulled Pork,Alfredo,Cheesy Garlic Bread,Parmesan,BBQ
20-44,2024-05-20,Grilled Chicken,Cheddar,Garlic Bread,Breadcrumbs,"Ranch, Buffalo"
20-45,2024-05-20,Bacon,Cheddar,Cheesy Garlic Bread,"Onions, Broccoli, Parmesan","Pesto, Buffalo"
20-46,2024-05-20,Grilled Chicken,"Melted Cheddar, Cheddar Mac",Side Mac,NA,NA
20-47,2024-05-20,"Grilled Chicken, Bacon, Brisket",Cheddar,Cheesy Garlic Bread,Breadcrumbs,Ranch
20-48,2024-05-20,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Corn, Bell Peppers, Breadcrumbs","Ranch, Garlic Parmesan"
20-49,2024-05-20,Brisket,Cheddar,NA,"Breadcrumbs, Pineapple",Garlic Parmesan
20-50,2024-05-20,"Bacon, Ham","Alfredo, Cheddar","Cheesecake, Garlic Bread","Mushrooms, Onions, Breadcrumbs, Parmesan",Garlic Parmesan
20-51,2024-05-20,Grilled Chicken,Alfredo,NA,"Tomatoes, Bell Peppers, Parmesan","Pesto, Garlic Parmesan"
20-52,2024-05-20,NA,Alfredo,Garlic Bread,"Corn, Parmesan","Ranch, Buffalo"
20-53,2024-05-20,Brisket,Cheddar,"Cheesy Garlic Bread, Cheesecake, Garlic Bread","Breadcrumbs, Pineapple, Tomatoes, Broccoli, Corn",BBQ
20-54,2024-05-20,"Grilled Chicken, Bacon",Pepper Jack,NA,"Jalapenos, Broccoli, Breadcrumbs, Onions","Ranch, Buffalo"
20-57,2024-05-20,Brisket,"Cheddar, Pepper Jack",NA,"Onions, Breadcrumbs, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Parmesan","BBQ, Ranch, Buffalo"
20-55,2024-05-20,Grilled Chicken,Alfredo,NA,"Tomatoes, Bell Peppers, Breadcrumbs, Parmesan",NA
20-56,2024-05-20,Grilled Chicken,Cheddar,NA,"Jalapenos, Mushrooms, Bell Peppers",NA
20-60,2024-05-20,"Grilled Chicken, Bacon",Cheddar,NA,"Breadcrumbs, Parmesan",NA
20-58,2024-05-20,Brisket,Cheddar,Cheesecake,"Bell Peppers, Breadcrumbs, Jalapenos, Mushrooms, Parmesan",BBQ
20-59,2024-05-20,Brisket,Cheddar,NA,NA,BBQ
20-61,2024-05-20,Brisket,Pepper Jack,Cheesecake,"Bell Peppers, Breadcrumbs, Pineapple, Broccoli, Corn","Hot Honey, Garlic Parmesan"
20-62,2024-05-20,Brisket,Cheddar,Cheesecake,"Tomatoes, Onions, Bell Peppers",BBQ
20-63,2024-05-20,Bacon,"Cheddar, Melted Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Onions",NA
20-65,2024-05-20,Brisket,"Cheddar Mac, Melted Pepper Jack",Side Mac,"Onions, Parmesan",Garlic Parmesan
20-66,2024-05-20,NA,Cheddar,Side Mac,"Onions, Breadcrumbs, Tomatoes, Mushrooms, Parmesan",Buffalo
20-67,2024-05-20,"Bacon, Brisket",Cheddar,NA,"Onions, Bell Peppers, Breadcrumbs, Jalapenos, Parmesan",Garlic Parmesan
20-70,2024-05-20,"Bacon, Brisket",Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
20-71,2024-05-20,"Grilled Chicken, Bacon, Ham","Alfredo, Cheddar",Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
20-72,2024-05-20,"Bacon, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Breadcrumbs, Parmesan",Garlic Parmesan
20-75,2024-05-20,Bacon,MIX,Cheesecake,"Jalapenos, Breadcrumbs","Buffalo, Hot Honey"
20-74,2024-05-20,Grilled Chicken,"Alfredo, Cheddar",Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Mushrooms, Parmesan","Hot Honey, Ranch, Buffalo, Garlic Parmesan"
20-76,2024-05-20,"Bacon, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Tomatoes, Mushrooms, Parmesan",Garlic Parmesan
20-78,2024-05-20,"Brisket, Pulled Pork",Pepper Jack,NA,"Bell Peppers, Onions, Breadcrumbs, Broccoli, Jalapenos, Parmesan","BBQ, Ranch"
20-77,2024-05-20,Grilled Chicken,Melted Cheddar,NA,"Tomatoes, Mushrooms",Ranch
20-79,2024-05-20,NA,NA,Cheesecake,NA,NA
21-4,2024-05-21,Brisket,Cheddar,Cheesy Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Parmesan","Hot Honey, Garlic Parmesan"
21-3,2024-05-21,Bacon,"Pepper Jack Mac, Melted Pepper Jack",Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
21-5,2024-05-21,"Bacon, Brisket",Cheddar,NA,"Jalapenos, Onions, Tomatoes, Parmesan","BBQ, Garlic Parmesan"
21-6,2024-05-21,Brisket,Cheddar,Cheesecake,Corn,BBQ
21-7,2024-05-21,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
21-8,2024-05-21,Brisket,Cheddar,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","BBQ, Buffalo"
21-9,2024-05-21,"Bacon, Brisket","Melted Cheddar, Alfredo Mac",Cheesy Garlic Bread,NA,Buffalo
21-11,2024-05-21,Grilled Chicken,Cheddar,NA,Jalapenos,BBQ
21-12,2024-05-21,Brisket,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
21-13,2024-05-21,Brisket,Cheddar,Garlic Bread,"Jalapenos, Onions",NA
21-14,2024-05-21,"Grilled Chicken, Brisket","Alfredo, Melted Cheddar, Cheddar Mac",Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Buffalo, Garlic Parmesan"
21-16,2024-05-21,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Pineapple, Tomatoes, Jalapenos",BBQ
21-15,2024-05-21,Brisket,Alfredo,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
21-18,2024-05-21,Brisket,"Cheddar, Pepper Jack",NA,"Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Parmesan",Buffalo
21-19,2024-05-21,Brisket,Cheddar,NA,"Broccoli, Corn",BBQ
21-20,2024-05-21,NA,Alfredo,Cheesy Garlic Bread,"Onions, Breadcrumbs, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan","Pesto, Buffalo, Garlic Parmesan"
21-21,2024-05-21,NA,NA,Cheesecake,NA,NA
21-23,2024-05-21,"Pulled Pork, Ham",Cheddar,NA,"Jalapenos, Broccoli, Breadcrumbs, Corn",Hot Honey
21-25,2024-05-21,Pulled Pork,Cheddar,NA,Parmesan,BBQ
21-24,2024-05-21,Grilled Chicken,Cheddar,NA,"Broccoli, Parmesan",Buffalo
21-26,2024-05-21,"Grilled Chicken, Bacon, Brisket","Cheddar, Pepper Jack","Cheesy Garlic Bread, Garlic Bread","Jalapenos, Corn",BBQ
21-30,2024-05-21,Grilled Chicken,Alfredo,NA,Broccoli,NA
21-28,2024-05-21,NA,Cheddar,NA,"Onions, Parmesan",Garlic Parmesan
21-31,2024-05-21,NA,Alfredo,NA,"Onions, Breadcrumbs, Tomatoes, Broccoli, Corn","Pesto, Garlic Parmesan"
21-32,2024-05-21,Grilled Chicken,"Alfredo, MIX",Garlic Bread,"Broccoli, Parmesan",NA
21-34,2024-05-21,"Grilled Chicken, Bacon, Brisket, Pulled Pork","Cheddar, Melted Cheddar","Cheesy Garlic Bread, Garlic Bread",Breadcrumbs,"BBQ, Garlic Parmesan"
21-36,2024-05-21,Bacon,Cheddar,NA,"Broccoli, Parmesan",Garlic Parmesan
21-35,2024-05-21,NA,Cheddar,Garlic Bread,"Onions, Bell Peppers, Breadcrumbs",NA
21-37,2024-05-21,"Brisket, Pulled Pork","Cheddar, Pepper Jack",Cheesy Garlic Bread,"Jalapenos, Broccoli, Breadcrumbs, Parmesan","BBQ, Buffalo, Garlic Parmesan"
21-38,2024-05-21,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan",Ranch
21-39,2024-05-21,NA,Cheddar,NA,"Onions, Breadcrumbs, Tomatoes, Jalapenos, Corn",Garlic Parmesan
21-41,2024-05-21,Brisket,Cheddar,Cheesecake,"Broccoli, Parmesan",BBQ
21-42,2024-05-21,NA,Pepper Jack,NA,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan","BBQ, Garlic Parmesan"
21-44,2024-05-21,NA,NA,Garlic Bread,NA,NA
21-45,2024-05-21,"Grilled Chicken, Brisket",Cheddar,"Garlic Bread, Any Bag Of Chips","Bell Peppers, Onions, Pineapple, Tomatoes, Corn",Garlic Parmesan
21-52,2024-05-21,Brisket,Cheddar,NA,Corn,Buffalo
21-51,2024-05-21,Grilled Chicken,Cheddar,NA,Breadcrumbs,BBQ
21-49,2024-05-21,Brisket,Cheddar,NA,"Onions, Broccoli, Breadcrumbs, Corn","BBQ, Garlic Parmesan"
21-50,2024-05-21,Brisket,Cheddar,NA,Breadcrumbs,BBQ
21-47,2024-05-21,Brisket,Cheddar,NA,"Broccoli, Corn, Parmesan",BBQ
21-54,2024-05-21,Bacon,Cheddar,Garlic Bread,Breadcrumbs,NA
21-55,2024-05-21,Bacon,"Alfredo, Cheddar, Melted Cheddar",Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
21-58,2024-05-21,Brisket,Pepper Jack,NA,"Onions, Parmesan",Pesto
21-57,2024-05-21,Grilled Chicken,Cheddar,NA,"Broccoli, Bell Peppers, Breadcrumbs, Parmesan",Pesto
21-62,2024-05-21,Brisket,"Cheddar, Melted Cheddar",NA,"Breadcrumbs, Parmesan",Buffalo
21-60,2024-05-21,Ham,Cheddar,Cheesy Garlic Bread,"Corn, Parmesan",NA
21-59,2024-05-21,"Brisket, Pulled Pork","Alfredo, Cheddar",NA,"Broccoli, Bell Peppers, Parmesan","Pesto, Garlic Parmesan"
21-63,2024-05-21,Bacon,Cheddar,Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Parmesan",Garlic Parmesan
21-65,2024-05-21,NA,Pepper Jack,NA,"Onions, Breadcrumbs, Parmesan",Pesto
21-64,2024-05-21,Grilled Chicken,MIX,Cheesy Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
21-66,2024-05-21,Brisket,Cheddar,NA,"Jalapenos, Corn",BBQ
21-67,2024-05-21,Brisket,Cheddar,NA,Jalapenos,BBQ
21-69,2024-05-21,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Hot Honey
21-70,2024-05-21,"Grilled Chicken, Brisket","Alfredo, Cheddar","Cheesy Garlic Bread, Cheesecake","Corn, Parmesan","BBQ, Garlic Parmesan"
21-71,2024-05-21,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Parmesan",BBQ
21-73,2024-05-21,NA,"Melted Cheddar, Cheddar Mac",Garlic Bread,"Breadcrumbs, Parmesan",NA
21-72,2024-05-21,"Bacon, Brisket",Alfredo,NA,"Jalapenos, Bell Peppers, Breadcrumbs",NA
21-74,2024-05-21,"Grilled Chicken, Bacon, Pulled Pork","Alfredo, Cheddar","Cheesy Garlic Bread, Garlic Bread","Broccoli, Breadcrumbs, Parmesan","BBQ, Ranch"
21-75,2024-05-21,"Bacon, Pulled Pork","Cheddar, Melted Cheddar, Cheddar Mac","Cheesy Garlic Bread, Cheesecake","Broccoli, Breadcrumbs, Corn",Garlic Parmesan
21-76,2024-05-21,Grilled Chicken,Cheddar,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
21-77,2024-05-21,"Bacon, Pulled Pork",Alfredo,NA,Tomatoes,Ranch
21-79,2024-05-21,"Brisket, Pulled Pork",Cheddar,NA,"Breadcrumbs, Parmesan","BBQ, Hot Honey"
22-2,2024-05-22,Brisket,Cheddar,NA,Breadcrumbs,"BBQ, Ranch"
22-3,2024-05-22,Brisket,"Melted Cheddar, Cheddar Mac",Any Bag Of Chips,"Bell Peppers, Breadcrumbs, Parmesan",Garlic Parmesan
22-5,2024-05-22,Brisket,Cheddar,Cheesecake,"Breadcrumbs, Parmesan",Ranch
22-6,2024-05-22,Bacon,Cheddar,Cheesy Garlic Bread,"Corn, Breadcrumbs, Parmesan",Garlic Parmesan
22-7,2024-05-22,Brisket,Cheddar,NA,Corn,BBQ
22-8,2024-05-22,Brisket,Cheddar,"Garlic Bread, Any Bag Of Chips",NA,Garlic Parmesan
22-9,2024-05-22,Brisket,Cheddar,Garlic Bread,"Jalapenos, Onions, Breadcrumbs",Garlic Parmesan
22-10,2024-05-22,Grilled Chicken,Cheddar,Garlic Bread,"Tomatoes, Parmesan",NA
22-11,2024-05-22,Ham,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Tomatoes, Broccoli, Corn, Parmesan","Pesto, Garlic Parmesan"
22-13,2024-05-22,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Jalapenos, Corn","Ranch, Hot Honey"
22-15,2024-05-22,NA,Pepper Jack,NA,"Breadcrumbs, Parmesan",Garlic Parmesan
22-16,2024-05-22,Grilled Chicken,Cheddar,Garlic Bread,"Broccoli, Breadcrumbs, Parmesan",BBQ
22-17,2024-05-22,Grilled Chicken,Cheddar,Garlic Bread,"Onions, Breadcrumbs",BBQ
22-19,2024-05-22,Grilled Chicken,"Melted Cheddar, Cheddar Mac",NA,Parmesan,NA
22-18,2024-05-22,Bacon,"Melted Cheddar, Cheddar Mac",NA,NA,NA
22-20,2024-05-22,Brisket,Cheddar,NA,"Corn, Onions, Parmesan","Ranch, Garlic Parmesan"
22-21,2024-05-22,Ham,Alfredo,NA,"Onions, Pineapple, Tomatoes, Broccoli, Corn, Parmesan",Garlic Parmesan
22-22,2024-05-22,Brisket,Cheddar,Any Bag Of Chips,"Broccoli, Breadcrumbs, Corn, Parmesan",BBQ
22-23,2024-05-22,Brisket,Pepper Jack,NA,"Onions, Breadcrumbs, Parmesan",NA
22-24,2024-05-22,"Bacon, Ham","Alfredo, Cheddar",NA,"Corn, Breadcrumbs, Onions, Parmesan",Garlic Parmesan
22-25,2024-05-22,Brisket,"Melted Cheddar, Alfredo Mac",NA,Corn,BBQ
22-26,2024-05-22,Brisket,Cheddar,NA,"Onions, Breadcrumbs",BBQ
22-27,2024-05-22,"Grilled Chicken, Pulled Pork",Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Tomatoes, Broccoli, Jalapenos, Parmesan","BBQ, Pesto, Ranch, Buffalo"
22-28,2024-05-22,Bacon,Cheddar,NA,"Breadcrumbs, Parmesan","Pesto, Garlic Parmesan"
22-29,2024-05-22,"Grilled Chicken, Ham",Alfredo,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Jalapenos, Parmesan",Pesto
22-30,2024-05-22,Brisket,Melted Cheddar,Cheesecake,"Jalapenos, Bell Peppers, Tomatoes",NA
22-31,2024-05-22,Ham,Cheddar,NA,"Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
22-32,2024-05-22,"Brisket, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Jalapenos, Broccoli, Breadcrumbs, Onions",BBQ
22-33,2024-05-22,Grilled Chicken,Alfredo,Cheesecake,"Broccoli, Breadcrumbs, Onions, Parmesan",Garlic Parmesan
22-34,2024-05-22,"Grilled Chicken, Bacon",Pepper Jack,NA,"Jalapenos, Onions, Breadcrumbs, Parmesan","Hot Honey, Buffalo, Garlic Parmesan"
22-35,2024-05-22,"Grilled Chicken, Bacon",Alfredo,Cheesy Garlic Bread,"Tomatoes, Breadcrumbs, Parmesan",Ranch
22-38,2024-05-22,NA,Cheddar,NA,"Breadcrumbs, Parmesan",NA
22-39,2024-05-22,NA,Cheddar,NA,Parmesan,NA
22-40,2024-05-22,NA,Pepper Jack,Cheesy Garlic Bread,Parmesan,NA
22-41,2024-05-22,"Brisket, Pulled Pork",Cheddar,NA,"Onions, Broccoli, Corn",BBQ
22-42,2024-05-22,Bacon,Cheddar,NA,"Onions, Breadcrumbs, Parmesan","Ranch, Garlic Parmesan"
22-43,2024-05-22,"Grilled Chicken, Brisket","Alfredo, Cheddar",Garlic Bread,"Breadcrumbs, Parmesan","Pesto, Ranch, Buffalo"
22-44,2024-05-22,NA,Cheddar,Cheesy Garlic Bread,Parmesan,"BBQ, Buffalo"
22-45,2024-05-22,Bacon,Cheddar,NA,NA,NA
22-46,2024-05-22,Brisket,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
22-49,2024-05-22,Grilled Chicken,Pepper Jack,NA,"Broccoli, Breadcrumbs, Parmesan",NA
22-48,2024-05-22,NA,"Melted Cheddar, Cheddar Mac",NA,NA,Pesto
22-50,2024-05-22,"Grilled Chicken, Brisket, Pulled Pork, Ham",Pepper Jack,NA,"Tomatoes, Parmesan","BBQ, Garlic Parmesan"
22-51,2024-05-22,Brisket,Cheddar,NA,"Corn, Onions",NA
22-52,2024-05-22,Pulled Pork,Cheddar,NA,Parmesan,Garlic Parmesan
22-53,2024-05-22,Brisket,Melted Pepper Jack,"Side Mac, Cheesecake",Onions,Garlic Parmesan
22-55,2024-05-22,Grilled Chicken,Cheddar,NA,"Onions, Breadcrumbs, Parmesan","Ranch, Buffalo"
22-54,2024-05-22,NA,Cheddar,Cheesy Garlic Bread,"Tomatoes, Onions, Breadcrumbs, Parmesan","BBQ, Ranch"
22-56,2024-05-22,Brisket,Cheddar,NA,"Onions, Breadcrumbs, Tomatoes, Broccoli, Parmesan","BBQ, Ranch, Garlic Parmesan"
22-58,2024-05-22,"Bacon, Brisket",Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,Buffalo
22-57,2024-05-22,NA,Melted Cheddar,NA,NA,NA
22-59,2024-05-22,"Bacon, Brisket",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","BBQ, Ranch"
22-60,2024-05-22,Pulled Pork,Cheddar,NA,"Jalapenos, Onions","BBQ, Ranch, Buffalo"
22-61,2024-05-22,"Grilled Chicken, Brisket","Cheddar, Melted Cheddar, Cheddar Mac","Cheesecake, Any Bag Of Chips","Tomatoes, Broccoli, Parmesan",BBQ
22-62,2024-05-22,"Bacon, Brisket, Ham","Alfredo, Pepper Jack",Cheesy Garlic Bread,"Onions, Breadcrumbs, Bell Peppers, Jalapenos, Parmesan","Hot Honey, Pesto, Garlic Parmesan"
22-63,2024-05-22,Grilled Chicken,Alfredo,Garlic Bread,"Broccoli, Breadcrumbs",BBQ
22-64,2024-05-22,Brisket,"Melted Cheddar, Cheddar Mac",NA,NA,NA
22-67,2024-05-22,"Grilled Chicken, Bacon",Alfredo,NA,"Corn, Breadcrumbs",NA
22-66,2024-05-22,Grilled Chicken,Cheddar,Garlic Bread,Breadcrumbs,Garlic Parmesan
23-2,2024-05-23,Brisket,Cheddar,Cheesecake,"Corn, Breadcrumbs",NA
23-4,2024-05-23,Brisket,"Pepper Jack Mac, Melted Pepper Jack",Garlic Bread,"Corn, Onions, Pineapple",BBQ
23-5,2024-05-23,Grilled Chicken,Cheddar,Cheesy Garlic Bread,"Broccoli, Parmesan",NA
23-6,2024-05-23,"Grilled Chicken, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs",BBQ
23-7,2024-05-23,Pulled Pork,Cheddar,Cheesy Garlic Bread,Onions,BBQ
23-8,2024-05-23,Brisket,Pepper Jack,NA,"Jalapenos, Broccoli, Corn, Parmesan","BBQ, Ranch"
23-9,2024-05-23,NA,Cheddar,Cheesy Garlic Bread,"Bell Peppers, Onions, Breadcrumbs, Tomatoes, Jalapenos, Corn, Parmesan","Pesto, Buffalo, Garlic Parmesan"
23-11,2024-05-23,Bacon,Pepper Jack,NA,"Broccoli, Breadcrumbs, Corn, Parmesan",Garlic Parmesan
23-12,2024-05-23,Brisket,Cheddar,Garlic Bread,NA,NA
23-13,2024-05-23,Bacon,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
23-15,2024-05-23,"Grilled Chicken, Bacon",Pepper Jack,Garlic Bread,"Jalapenos, Parmesan","BBQ, Pesto"
23-16,2024-05-23,"Bacon, Brisket",Cheddar,NA,"Bell Peppers, Breadcrumbs, Parmesan",BBQ
23-17,2024-05-23,Pulled Pork,Cheddar,NA,"Tomatoes, Bell Peppers, Parmesan",BBQ
23-18,2024-05-23,Pulled Pork,Cheddar,NA,"Breadcrumbs, Parmesan",BBQ
23-20,2024-05-23,NA,Pepper Jack,NA,"Jalapenos, Broccoli, Corn",Garlic Parmesan
23-19,2024-05-23,Brisket,Cheddar,NA,"Bell Peppers, Tomatoes, Broccoli, Jalapenos, Corn, Parmesan",Pesto
23-25,2024-05-23,Brisket,Cheddar,NA,Parmesan,BBQ
23-26,2024-05-23,Grilled Chicken,Pepper Jack,NA,"Onions, Bell Peppers, Broccoli, Jalapenos, Corn","BBQ, Ranch, Garlic Parmesan"
23-23,2024-05-23,NA,Cheddar,NA,"Onions, Bell Peppers, Tomatoes, Jalapenos, Parmesan",Buffalo
23-24,2024-05-23,Brisket,Cheddar,NA,"Jalapenos, Onions, Bell Peppers, Pineapple",BBQ
23-27,2024-05-23,Grilled Chicken,Pepper Jack,NA,"Jalapenos, Bell Peppers, Tomatoes","Ranch, Buffalo"
23-28,2024-05-23,"Bacon, Brisket",Cheddar,Garlic Bread,"Jalapenos, Corn, Breadcrumbs, Onions","BBQ, Buffalo"
23-29,2024-05-23,Bacon,Cheddar,Cheesy Garlic Bread,"Jalapenos, Onions, Parmesan",BBQ
23-30,2024-05-23,Bacon,Cheddar,Cheesy Garlic Bread,NA,NA
23-31,2024-05-23,Grilled Chicken,Cheddar,NA,NA,NA
23-32,2024-05-23,Brisket,Pepper Jack,Cheesy Garlic Bread,Breadcrumbs,Buffalo
23-33,2024-05-23,"Grilled Chicken, Brisket","Cheddar, Pepper Jack",NA,"Jalapenos, Onions, Parmesan",Garlic Parmesan
23-34,2024-05-23,"Grilled Chicken, Bacon",Pepper Jack,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Tomatoes, Parmesan",Ranch
23-36,2024-05-23,"Grilled Chicken, Brisket",Cheddar,NA,"Onions, Breadcrumbs, Broccoli, Jalapenos, Corn, Parmesan","Hot Honey, Ranch, Garlic Parmesan"
23-35,2024-05-23,"Bacon, Brisket, Pulled Pork",Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",Garlic Parmesan
23-39,2024-05-23,Pulled Pork,Cheddar,Cheesecake,"Corn, Onions",Garlic Parmesan
23-38,2024-05-23,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Onions, Breadcrumbs, Tomatoes, Broccoli, Parmesan",Garlic Parmesan
23-40,2024-05-23,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Breadcrumbs, Parmesan","Ranch, Buffalo"
23-41,2024-05-23,Grilled Chicken,Pepper Jack,Cheesy Garlic Bread,"Jalapenos, Broccoli, Breadcrumbs, Parmesan",Garlic Parmesan
23-42,2024-05-23,"Bacon, Brisket",Cheddar,NA,Breadcrumbs,Ranch
23-43,2024-05-23,"Grilled Chicken, Brisket",MIX,Cheesy Garlic Bread,"Corn, Bell Peppers",Buffalo
23-45,2024-05-23,Brisket,"Cheddar, Pepper Jack",Cheesy Garlic Bread,Breadcrumbs,"BBQ, Ranch"
23-46,2024-05-23,NA,Cheddar,NA,"Jalapenos, Broccoli, Bell Peppers, Corn",Pesto
23-49,2024-05-23,Bacon,"Cheddar, Pepper Jack","Cheetos, Lays Classic","Breadcrumbs, Parmesan",Garlic Parmesan
23-47,2024-05-23,Brisket,Cheddar,NA,Breadcrumbs,NA
23-48,2024-05-23,"Bacon, Pulled Pork",Cheddar,Garlic Bread,"Bell Peppers, Breadcrumbs, Parmesan, Pineapple",NA
23-50,2024-05-23,Bacon,Pepper Jack,NA,NA,Hot Honey
23-51,2024-05-23,Brisket,Cheddar,Cheesy Garlic Bread,"Onions, Bell Peppers, Breadcrumbs, Pineapple, Tomatoes, Broccoli, Corn","Pesto, Garlic Parmesan"
23-52,2024-05-23,"Grilled Chicken, Brisket","Pepper Jack Mac, Melted Cheddar, Cheddar Mac",Cheesecake,"Tomatoes, Parmesan",NA
23-53,2024-05-23,NA,Cheddar,Cheesy Garlic Bread,"Breadcrumbs, Parmesan",NA
23-54,2024-05-23,Pulled Pork,Cheddar,NA,"Broccoli, Onions",Garlic Parmesan
23-55,2024-05-23,Brisket,Cheddar,NA,"Broccoli, Bell Peppers, Parmesan","BBQ, Ranch"
